"t" "date" "time" "comments" "neg" "pos" "emo"
"5378" 5378 "2012-09-05" "16:59:00" 88 -1.3636 2.5568 1.1932
"5379" 5379 "2012-09-05" "17:14:00" 92 -1.3913 2.4674 1.0761
"5380" 5380 "2012-09-05" "17:29:00" 84 -1.2976 2.5714 1.2738
"5381" 5381 "2012-09-05" "17:44:00" 87 -1.3103 2.5747 1.2644
"5382" 5382 "2012-09-05" "17:59:00" 78 -1.4615 2.5 1.0385
"5383" 5383 "2012-09-05" "18:14:00" 87 -1.4023 2.4828 1.0805
"5384" 5384 "2012-09-05" "18:29:00" 78 -1.4231 2.5128 1.0897
"5385" 5385 "2012-09-05" "18:44:00" 80 -1.5875 2.2625 0.675
"5386" 5386 "2012-09-05" "18:59:00" 81 -1.4568 2.3827 0.9259
"5387" 5387 "2012-09-05" "19:14:00" 84 -1.4286 2.6667 1.2381
"5388" 5388 "2012-09-05" "19:29:00" 75 -1.4933 2.3733 0.88
"5389" 5389 "2012-09-05" "19:44:00" 63 -1.5238 2.5238 1
"5390" 5390 "2012-09-05" "19:59:00" 91 -1.4945 2.5934 1.0989
"5391" 5391 "2012-09-05" "20:14:00" 78 -1.5 2.5256 1.0256
"5392" 5392 "2012-09-05" "20:29:00" 77 -1.4286 2.5065 1.0779
"5393" 5393 "2012-09-05" "20:44:00" 72 -1.3889 2.7917 1.4028
"5394" 5394 "2012-09-05" "20:59:00" 107 -1.4112 2.3738 0.9626
"5395" 5395 "2012-09-05" "21:14:00" 71 -1.6056 2.6479 1.0423
"5396" 5396 "2012-09-05" "21:29:00" 97 -1.5258 2.3918 0.866
"5397" 5397 "2012-09-05" "21:44:00" 101 -1.4653 2.5149 1.0495
"5398" 5398 "2012-09-05" "21:59:00" 75 -1.52 2.48 0.96
"5399" 5399 "2012-09-05" "22:14:00" 54 -1.4074 2.463 1.0556
"5400" 5400 "2012-09-05" "22:29:00" 51 -1.5294 2.4314 0.902
"5401" 5401 "2012-09-05" "22:44:00" 36 -1.5556 2.5 0.9444
"5402" 5402 "2012-09-05" "22:59:00" 45 -1.2667 2.6667 1.4
"5403" 5403 "2012-09-05" "23:14:00" 33 -1.4545 2.3636 0.9091
"5404" 5404 "2012-09-05" "23:29:00" 46 -1.3913 2.3696 0.9783
"5405" 5405 "2012-09-05" "23:44:00" 16 -1.1875 2.75 1.5625
"5406" 5406 "2012-09-05" "23:59:00" 27 -1.2222 2.5185 1.2963
"5407" 5407 "2012-09-06" "00:14:00" 21 -1.7143 2.2857 0.5714
"5408" 5408 "2012-09-06" "00:29:00" 16 -1.375 2.625 1.25
"5409" 5409 "2012-09-06" "00:44:00" 18 -1.5556 2.1111 0.5556
"5410" 5410 "2012-09-06" "00:59:00" 7 -1.8571 2.2857 0.4286
"5411" 5411 "2012-09-06" "01:14:00" 4 -1.5 2.25 0.75
"5412" 5412 "2012-09-06" "01:29:00" 7 -1.8571 2.1429 0.2857
"5413" 5413 "2012-09-06" "01:44:00" 8 -1.625 3 1.375
"5414" 5414 "2012-09-06" "01:59:00" 1 -2 2 0
"5415" 5415 "2012-09-06" "02:14:00" 3 -3 2.3333 -0.6667
"5416" 5416 "2012-09-06" "02:29:00" 6 -1.5 2 0.5
"5417" 5417 "2012-09-06" "02:44:00" 6 -1 2.6667 1.6667
"5418" 5418 "2012-09-06" "02:59:00" 1 -2 2 0
"5419" 5419 "2012-09-06" "03:14:00" 4 -1 2.5 1.5
"5420" 5420 "2012-09-06" "03:29:00" 2 -2.5 1.5 -1
"5421" 5421 "2012-09-06" "03:44:00" 6 -1.1667 2.5 1.3333
"5422" 5422 "2012-09-06" "03:59:00" 1 -1 4 3
"5423" 5423 "2012-09-06" "04:14:00" 3 -1 2 1
"5424" 5424 "2012-09-06" "04:29:00" 4 -2.25 2.5 0.25
"5425" 5425 "2012-09-06" "04:44:00" 4 -1 3 2
"5426" 5426 "2012-09-06" "04:59:00" 5 -1.4 2.6 1.2
"5427" 5427 "2012-09-06" "05:14:00" 5 -1 2.8 1.8
"5428" 5428 "2012-09-06" "05:29:00" 2 -2 2 0
"5429" 5429 "2012-09-06" "05:44:00" 9 -1.2222 2.8889 1.6667
"5430" 5430 "2012-09-06" "05:59:00" 16 -1.4375 2.6875 1.25
"5431" 5431 "2012-09-06" "06:14:00" 12 -1 2.3333 1.3333
"5432" 5432 "2012-09-06" "06:29:00" 29 -1.4828 2.3448 0.8621
"5433" 5433 "2012-09-06" "06:44:00" 31 -1.3226 2.3871 1.0645
"5434" 5434 "2012-09-06" "06:59:00" 46 -1.4783 2.3696 0.8913
"5435" 5435 "2012-09-06" "07:14:00" 39 -1.6154 2.4103 0.7949
"5436" 5436 "2012-09-06" "07:29:00" 54 -1.3889 2.1111 0.7222
"5437" 5437 "2012-09-06" "07:44:00" 42 -1.5238 2.5 0.9762
"5438" 5438 "2012-09-06" "07:59:00" 44 -1.3864 2.4773 1.0909
"5439" 5439 "2012-09-06" "08:14:00" 63 -1.3968 2.3968 1
"5440" 5440 "2012-09-06" "08:29:00" 49 -1.4694 2.5714 1.102
"5441" 5441 "2012-09-06" "08:44:00" 64 -1.2031 2.7188 1.5156
"5442" 5442 "2012-09-06" "08:59:00" 80 -1.2875 2.4875 1.2
"5443" 5443 "2012-09-06" "09:14:00" 87 -1.3563 2.6782 1.3218
"5444" 5444 "2012-09-06" "09:29:00" 65 -1.3231 2.4462 1.1231
"5445" 5445 "2012-09-06" "09:44:00" 79 -1.3544 2.4557 1.1013
"5446" 5446 "2012-09-06" "09:59:00" 58 -1.4138 2.3103 0.8966
"5447" 5447 "2012-09-06" "10:14:00" 61 -1.3607 2.459 1.0984
"5448" 5448 "2012-09-06" "10:29:00" 59 -1.5763 2.5254 0.9492
"5449" 5449 "2012-09-06" "10:44:00" 63 -1.4444 2.5079 1.0635
"5450" 5450 "2012-09-06" "10:59:00" 56 -1.3036 2.6964 1.3929
"5451" 5451 "2012-09-06" "11:14:00" 57 -1.4035 2.4211 1.0175
"5452" 5452 "2012-09-06" "11:29:00" 63 -1.4127 2.4603 1.0476
"5453" 5453 "2012-09-06" "11:44:00" 67 -1.3881 2.4328 1.0448
"5454" 5454 "2012-09-06" "11:59:00" 51 -1.3529 2.5686 1.2157
"5455" 5455 "2012-09-06" "12:14:00" 58 -1.3103 2.5517 1.2414
"5456" 5456 "2012-09-06" "12:29:00" 54 -1.3704 2.2963 0.9259
"5457" 5457 "2012-09-06" "12:44:00" 62 -1.6774 2.371 0.6935
"5458" 5458 "2012-09-06" "12:59:00" 55 -1.3818 2.5636 1.1818
"5459" 5459 "2012-09-06" "13:14:00" 57 -1.5263 2.5263 1
"5460" 5460 "2012-09-06" "13:29:00" 54 -1.5926 2.3519 0.7593
"5461" 5461 "2012-09-06" "13:44:00" 59 -1.3729 2.5593 1.1864
"5462" 5462 "2012-09-06" "13:59:00" 47 -1.4894 2.4894 1
"5463" 5463 "2012-09-06" "14:14:00" 54 -1.4259 2.4259 1
"5464" 5464 "2012-09-06" "14:29:00" 60 -1.3667 2.3833 1.0167
"5465" 5465 "2012-09-06" "14:44:00" 46 -1.3478 2.5217 1.1739
"5466" 5466 "2012-09-06" "14:59:00" 67 -1.6269 2.3433 0.7164
"5467" 5467 "2012-09-06" "15:14:00" 61 -1.4262 2.3934 0.9672
"5468" 5468 "2012-09-06" "15:29:00" 70 -1.4714 2.4286 0.9571
"5469" 5469 "2012-09-06" "15:44:00" 75 -1.4133 2.44 1.0267
"5470" 5470 "2012-09-06" "15:59:00" 74 -1.3378 2.473 1.1351
"5471" 5471 "2012-09-06" "16:14:00" 65 -1.3231 2.4615 1.1385
"5472" 5472 "2012-09-06" "16:29:00" 73 -1.3151 2.5753 1.2603
"5473" 5473 "2012-09-06" "16:44:00" 69 -1.3478 2.5507 1.2029
"5474" 5474 "2012-09-06" "16:59:00" 63 -1.4762 2.5873 1.1111
"5475" 5475 "2012-09-06" "17:14:00" 77 -1.3766 2.5065 1.1299
"5476" 5476 "2012-09-06" "17:29:00" 102 -1.1863 2.5196 1.3333
"5477" 5477 "2012-09-06" "17:44:00" 121 -1.6612 2.3636 0.7025
"5478" 5478 "2012-09-06" "17:59:00" 122 -1.4262 2.5738 1.1475
"5479" 5479 "2012-09-06" "18:14:00" 110 -1.4818 2.4182 0.9364
"5480" 5480 "2012-09-06" "18:29:00" 92 -1.3804 2.4565 1.0761
"5481" 5481 "2012-09-06" "18:44:00" 106 -1.4623 2.4717 1.0094
"5482" 5482 "2012-09-06" "18:59:00" 133 -1.3985 2.7218 1.3233
"5483" 5483 "2012-09-06" "19:14:00" 106 -1.3868 2.6321 1.2453
"5484" 5484 "2012-09-06" "19:29:00" 102 -1.3824 2.5882 1.2059
"5485" 5485 "2012-09-06" "19:44:00" 117 -1.7265 2.641 0.9145
"5486" 5486 "2012-09-06" "19:59:00" 138 -1.471 2.5 1.029
"5487" 5487 "2012-09-06" "20:14:00" 136 -1.4265 2.5735 1.1471
"5488" 5488 "2012-09-06" "20:29:00" 349 -1.2579 2.7421 1.4842
"5489" 5489 "2012-09-06" "20:44:00" 558 -1.2401 2.8799 1.6398
"5490" 5490 "2012-09-06" "20:59:00" 290 -1.2966 2.7828 1.4862
"5491" 5491 "2012-09-06" "21:14:00" 140 -1.2714 2.7786 1.5071
"5492" 5492 "2012-09-06" "21:29:00" 171 -1.4386 2.6199 1.1813
"5493" 5493 "2012-09-06" "21:44:00" 115 -1.4435 2.5217 1.0783
"5494" 5494 "2012-09-06" "21:59:00" 82 -1.4634 2.5732 1.1098
"5495" 5495 "2012-09-06" "22:14:00" 93 -1.4194 2.7312 1.3118
"5496" 5496 "2012-09-06" "22:29:00" 81 -1.4815 2.5062 1.0247
"5497" 5497 "2012-09-06" "22:44:00" 51 -1.4902 2.549 1.0588
"5498" 5498 "2012-09-06" "22:59:00" 59 -1.322 2.5932 1.2712
"5499" 5499 "2012-09-06" "23:14:00" 44 -1.3182 2.75 1.4318
"5500" 5500 "2012-09-06" "23:29:00" 27 -1.2963 2.8519 1.5556
"5501" 5501 "2012-09-06" "23:44:00" 29 -1.3448 2.4138 1.069
"5502" 5502 "2012-09-06" "23:59:00" 29 -1.6552 2.2759 0.6207
"5503" 5503 "2012-09-07" "00:14:00" 28 -1.3929 2.4286 1.0357
"5504" 5504 "2012-09-07" "00:29:00" 15 -1.5333 2.3333 0.8
"5505" 5505 "2012-09-07" "00:44:00" 14 -1.4286 2.3571 0.9286
"5506" 5506 "2012-09-07" "00:59:00" 15 -1.3333 2.5333 1.2
"5507" 5507 "2012-09-07" "01:14:00" 23 -1.4348 2.3913 0.9565
"5508" 5508 "2012-09-07" "01:29:00" 7 -1.4286 2.2857 0.8571
"5509" 5509 "2012-09-07" "01:44:00" 10 -1.1 2.7 1.6
"5510" 5510 "2012-09-07" "01:59:00" 16 -1.875 2.1875 0.3125
"5511" 5511 "2012-09-07" "02:14:00" 2 -3 3 0
"5512" 5512 "2012-09-07" "02:29:00" 7 -1.4286 2.5714 1.1429
"5513" 5513 "2012-09-07" "02:44:00" 7 -1.2857 2.5714 1.2857
"5514" 5514 "2012-09-07" "02:59:00" 20 -2.4 2.2 -0.2
"5515" 5515 "2012-09-07" "03:14:00" 7 -2.2857 2.7143 0.4286
"5516" 5516 "2012-09-07" "03:29:00" 6 -1.3333 3 1.6667
"5517" 5517 "2012-09-07" "03:44:00" 2 -1.5 2 0.5
"5518" 5518 "2012-09-07" "03:59:00" 3 -2.6667 2 -0.6667
"5519" 5519 "2012-09-07" "04:14:00" 3 -2 2.3333 0.3333
"5520" 5520 "2012-09-07" "04:29:00" 4 -1.5 2 0.5
"5521" 5521 "2012-09-07" "04:44:00" 11 -1.5455 2.0909 0.5455
"5522" 5522 "2012-09-07" "04:59:00" 4 -1.5 1.75 0.25
"5523" 5523 "2012-09-07" "05:14:00" 6 -1.8333 1.8333 0
"5524" 5524 "2012-09-07" "05:29:00" 8 -1.5 2 0.5
"5525" 5525 "2012-09-07" "05:44:00" 16 -1.125 2.3125 1.1875
"5526" 5526 "2012-09-07" "05:59:00" 18 -1.1667 2.4444 1.2778
"5527" 5527 "2012-09-07" "06:14:00" 16 -1.5 2.125 0.625
"5528" 5528 "2012-09-07" "06:29:00" 35 -1.4857 2.3714 0.8857
"5529" 5529 "2012-09-07" "06:44:00" 35 -1.4286 2.6286 1.2
"5530" 5530 "2012-09-07" "06:59:00" 41 -1.5122 2.2927 0.7805
"5531" 5531 "2012-09-07" "07:14:00" 44 -1.2955 2.4091 1.1136
"5532" 5532 "2012-09-07" "07:29:00" 42 -1.5952 2.7857 1.1905
"5533" 5533 "2012-09-07" "07:44:00" 51 -1.4118 2.6078 1.1961
"5534" 5534 "2012-09-07" "07:59:00" 55 -1.4545 2.5273 1.0727
"5535" 5535 "2012-09-07" "08:14:00" 59 -1.339 2.5254 1.1864
"5536" 5536 "2012-09-07" "08:29:00" 86 -1.1744 2.5 1.3256
"5537" 5537 "2012-09-07" "08:44:00" 86 -1.2907 2.6512 1.3605
"5538" 5538 "2012-09-07" "08:59:00" 76 -1.2237 2.5 1.2763
"5539" 5539 "2012-09-07" "09:14:00" 68 -1.3382 2.4706 1.1324
"5540" 5540 "2012-09-07" "09:29:00" 64 -1.4531 2.4375 0.9844
"5541" 5541 "2012-09-07" "09:44:00" 64 -1.4063 2.4688 1.0625
"5542" 5542 "2012-09-07" "09:59:00" 75 -1.36 2.5467 1.1867
"5543" 5543 "2012-09-07" "10:14:00" 77 -1.3247 2.5325 1.2078
"5544" 5544 "2012-09-07" "10:29:00" 65 -1.5846 2.5231 0.9385
"5545" 5545 "2012-09-07" "10:44:00" 64 -1.375 2.375 1
"5546" 5546 "2012-09-07" "10:59:00" 64 -1.375 2.4375 1.0625
"5547" 5547 "2012-09-07" "11:14:00" 70 -1.3 2.4429 1.1429
"5548" 5548 "2012-09-07" "11:29:00" 67 -1.3881 2.5224 1.1343
"5549" 5549 "2012-09-07" "11:44:00" 80 -1.6 2.3625 0.7625
"5550" 5550 "2012-09-07" "11:59:00" 69 -1.3913 2.5072 1.1159
"5551" 5551 "2012-09-07" "12:14:00" 75 -1.4267 2.4133 0.9867
"5552" 5552 "2012-09-07" "12:29:00" 61 -1.459 2.3934 0.9344
"5553" 5553 "2012-09-07" "12:44:00" 56 -1.5714 2.4643 0.8929
"5554" 5554 "2012-09-07" "12:59:00" 65 -1.2615 2.4 1.1385
"5555" 5555 "2012-09-07" "13:14:00" 57 -1.4561 2.5614 1.1053
"5556" 5556 "2012-09-07" "13:29:00" 57 -1.614 2.5614 0.9474
"5557" 5557 "2012-09-07" "13:44:00" 67 -1.597 2.1493 0.5522
"5558" 5558 "2012-09-07" "13:59:00" 64 -1.6406 2.4063 0.7656
"5559" 5559 "2012-09-07" "14:14:00" 63 -1.381 2.6667 1.2857
"5560" 5560 "2012-09-07" "14:29:00" 70 -1.4571 2.4 0.9429
"5561" 5561 "2012-09-07" "14:44:00" 45 -1.4222 2.4 0.9778
"5562" 5562 "2012-09-07" "14:59:00" 49 -1.6122 2.3469 0.7347
"5563" 5563 "2012-09-07" "15:14:00" 76 -1.3158 2.5 1.1842
"5564" 5564 "2012-09-07" "15:29:00" 77 -1.4675 2.3636 0.8961
"5565" 5565 "2012-09-07" "15:44:00" 75 -1.44 2.3333 0.8933
"5566" 5566 "2012-09-07" "15:59:00" 65 -1.3692 2.5538 1.1846
"5567" 5567 "2012-09-07" "16:14:00" 78 -1.3462 2.4744 1.1282
"5568" 5568 "2012-09-07" "16:29:00" 73 -1.5342 2.3836 0.8493
"5569" 5569 "2012-09-07" "16:44:00" 62 -1.5806 2.2903 0.7097
"5570" 5570 "2012-09-07" "16:59:00" 64 -1.5469 2.4375 0.8906
"5571" 5571 "2012-09-07" "17:14:00" 67 -1.4328 2.4328 1
"5572" 5572 "2012-09-07" "17:29:00" 92 -1.3913 2.4783 1.087
"5573" 5573 "2012-09-07" "17:44:00" 28 -1.3214 2.1786 0.8571
"5574" 5574 "2012-09-07" "17:59:00" 0 0 0 0
"5575" 5575 "2012-09-07" "18:14:00" 70 -1.3286 2.6429 1.3143
"5576" 5576 "2012-09-07" "18:29:00" 68 -1.2794 2.5882 1.3088
"5577" 5577 "2012-09-07" "18:44:00" 92 -1.4891 2.4783 0.9891
"5578" 5578 "2012-09-07" "18:59:00" 72 -1.4861 2.4722 0.9861
"5579" 5579 "2012-09-07" "19:14:00" 86 -1.3256 2.6279 1.3023
"5580" 5580 "2012-09-07" "19:29:00" 67 -1.5075 2.3881 0.8806
"5581" 5581 "2012-09-07" "19:44:00" 75 -1.4133 2.5333 1.12
"5582" 5582 "2012-09-07" "19:59:00" 94 -1.5 2.5532 1.0532
"5583" 5583 "2012-09-07" "20:14:00" 77 -1.5584 2.7013 1.1429
"5584" 5584 "2012-09-07" "20:29:00" 89 -1.4494 2.4719 1.0225
"5585" 5585 "2012-09-07" "20:44:00" 66 -1.4394 2.4394 1
"5586" 5586 "2012-09-07" "20:59:00" 65 -1.6615 2.5538 0.8923
"5587" 5587 "2012-09-07" "21:14:00" 54 -1.3519 2.6481 1.2963
"5588" 5588 "2012-09-07" "21:29:00" 87 -1.7126 2.3793 0.6667
"5589" 5589 "2012-09-07" "21:44:00" 54 -1.4815 2.4259 0.9444
"5590" 5590 "2012-09-07" "21:59:00" 52 -1.5962 2.4038 0.8077
"5591" 5591 "2012-09-07" "22:14:00" 53 -1.3585 2.566 1.2075
"5592" 5592 "2012-09-07" "22:29:00" 38 -1.3947 2.8421 1.4474
"5593" 5593 "2012-09-07" "22:44:00" 37 -1.5946 2.2703 0.6757
"5594" 5594 "2012-09-07" "22:59:00" 38 -1.4474 2.7368 1.2895
"5595" 5595 "2012-09-07" "23:14:00" 26 -1.3846 2.6538 1.2692
"5596" 5596 "2012-09-07" "23:29:00" 22 -1.2727 2.4545 1.1818
"5597" 5597 "2012-09-07" "23:44:00" 18 -1.6667 2.1667 0.5
"5598" 5598 "2012-09-07" "23:59:00" 21 -1.2857 2.3333 1.0476
"5599" 5599 "2012-09-08" "00:14:00" 14 -1.2857 2.7143 1.4286
"5600" 5600 "2012-09-08" "00:29:00" 13 -1.3846 2.2308 0.8462
"5601" 5601 "2012-09-08" "00:44:00" 17 -1.5294 2.5882 1.0588
"5602" 5602 "2012-09-08" "00:59:00" 22 -2.1364 1.5 -0.6364
"5603" 5603 "2012-09-08" "01:14:00" 13 -1.4615 2.2308 0.7692
"5604" 5604 "2012-09-08" "01:29:00" 12 -1.25 2.0833 0.8333
"5605" 5605 "2012-09-08" "01:44:00" 4 -1 3.25 2.25
"5606" 5606 "2012-09-08" "01:59:00" 6 -1.1667 2.3333 1.1667
"5607" 5607 "2012-09-08" "02:14:00" 12 -1.25 2.4167 1.1667
"5608" 5608 "2012-09-08" "02:29:00" 6 -1.8333 2 0.1667
"5609" 5609 "2012-09-08" "02:44:00" 5 -1.2 3 1.8
"5610" 5610 "2012-09-08" "02:59:00" 6 -1.8333 2.6667 0.8333
"5611" 5611 "2012-09-08" "03:14:00" 3 -1 2.6667 1.6667
"5612" 5612 "2012-09-08" "03:29:00" 4 -1.5 2 0.5
"5613" 5613 "2012-09-08" "03:44:00" 2 -2 2 0
"5614" 5614 "2012-09-08" "03:59:00" 3 -2 1.6667 -0.3333
"5615" 5615 "2012-09-08" "04:14:00" 6 -1.3333 2.1667 0.8333
"5616" 5616 "2012-09-08" "04:29:00" 10 -1.1 2.3 1.2
"5617" 5617 "2012-09-08" "04:44:00" 3 -1.3333 3 1.6667
"5618" 5618 "2012-09-08" "04:59:00" 3 -2 1.3333 -0.6667
"5619" 5619 "2012-09-08" "05:14:00" 8 -1.125 2.625 1.5
"5620" 5620 "2012-09-08" "05:29:00" 3 -1.6667 2.6667 1
"5621" 5621 "2012-09-08" "05:44:00" 10 -1.1 1.9 0.8
"5622" 5622 "2012-09-08" "05:59:00" 15 -1.6667 2.7333 1.0667
"5623" 5623 "2012-09-08" "06:14:00" 10 -1.5 2.9 1.4
"5624" 5624 "2012-09-08" "06:29:00" 21 -1.619 2.2857 0.6667
"5625" 5625 "2012-09-08" "06:44:00" 19 -1.4737 2.5263 1.0526
"5626" 5626 "2012-09-08" "06:59:00" 17 -1.3529 2.3529 1
"5627" 5627 "2012-09-08" "07:14:00" 36 -1.3333 2.2778 0.9444
"5628" 5628 "2012-09-08" "07:29:00" 25 -1.48 2.12 0.64
"5629" 5629 "2012-09-08" "07:44:00" 37 -1.6216 2.3514 0.7297
"5630" 5630 "2012-09-08" "07:59:00" 40 -1.3 2.5 1.2
"5631" 5631 "2012-09-08" "08:14:00" 45 -1.3778 2.5778 1.2
"5632" 5632 "2012-09-08" "08:29:00" 49 -1.5306 2.7143 1.1837
"5633" 5633 "2012-09-08" "08:44:00" 47 -1.5532 2.4043 0.8511
"5634" 5634 "2012-09-08" "08:59:00" 73 -1.4247 2.6164 1.1918
"5635" 5635 "2012-09-08" "09:14:00" 77 -1.4286 2.4416 1.013
"5636" 5636 "2012-09-08" "09:29:00" 60 -1.6667 2.3333 0.6667
"5637" 5637 "2012-09-08" "09:44:00" 66 -1.3333 2.4697 1.1364
"5638" 5638 "2012-09-08" "09:59:00" 70 -1.3429 2.3571 1.0143
"5639" 5639 "2012-09-08" "10:14:00" 53 -1.434 2.566 1.1321
"5640" 5640 "2012-09-08" "10:29:00" 61 -1.459 2.6885 1.2295
"5641" 5641 "2012-09-08" "10:44:00" 63 -1.3492 2.5873 1.2381
"5642" 5642 "2012-09-08" "10:59:00" 56 -1.5179 2.3214 0.8036
"5643" 5643 "2012-09-08" "11:14:00" 73 -1.4932 2.589 1.0959
"5644" 5644 "2012-09-08" "11:29:00" 61 -1.3443 2.4098 1.0656
"5645" 5645 "2012-09-08" "11:44:00" 54 -1.3519 2.3333 0.9815
"5646" 5646 "2012-09-08" "11:59:00" 51 -1.4314 2.3922 0.9608
"5647" 5647 "2012-09-08" "12:14:00" 84 -1.3333 2.5714 1.2381
"5648" 5648 "2012-09-08" "12:29:00" 66 -1.3182 2.5 1.1818
"5649" 5649 "2012-09-08" "12:44:00" 53 -1.283 2.7358 1.4528
"5650" 5650 "2012-09-08" "12:59:00" 51 -1.4314 2.3137 0.8824
"5651" 5651 "2012-09-08" "13:14:00" 55 -1.5818 2.5273 0.9455
"5652" 5652 "2012-09-08" "13:29:00" 44 -1.2727 2.4545 1.1818
"5653" 5653 "2012-09-08" "13:44:00" 55 -1.2727 2.7636 1.4909
"5654" 5654 "2012-09-08" "13:59:00" 53 -1.5094 2.1321 0.6226
"5655" 5655 "2012-09-08" "14:14:00" 61 -1.3279 2.377 1.0492
"5656" 5656 "2012-09-08" "14:29:00" 56 -1.4107 2.2857 0.875
"5657" 5657 "2012-09-08" "14:44:00" 43 -1.4186 2.4884 1.0698
"5658" 5658 "2012-09-08" "14:59:00" 54 -1.3889 2.4074 1.0185
"5659" 5659 "2012-09-08" "15:14:00" 48 -1.4167 2.3958 0.9792
"5660" 5660 "2012-09-08" "15:29:00" 46 -1.5 2.5217 1.0217
"5661" 5661 "2012-09-08" "15:44:00" 54 -1.7037 2.2593 0.5556
"5662" 5662 "2012-09-08" "15:59:00" 45 -1.2667 2.6444 1.3778
"5663" 5663 "2012-09-08" "16:14:00" 59 -1.5763 2.4237 0.8475
"5664" 5664 "2012-09-08" "16:29:00" 67 -1.403 2.5224 1.1194
"5665" 5665 "2012-09-08" "16:44:00" 64 -1.2813 2.6094 1.3281
"5666" 5666 "2012-09-08" "16:59:00" 71 -1.338 2.5352 1.1972
"5667" 5667 "2012-09-08" "17:14:00" 53 -1.2453 2.5849 1.3396
"5668" 5668 "2012-09-08" "17:29:00" 77 -1.3636 2.3896 1.026
"5669" 5669 "2012-09-08" "17:44:00" 79 -1.481 2.4684 0.9873
"5670" 5670 "2012-09-08" "17:59:00" 100 -1.43 2.55 1.12
"5671" 5671 "2012-09-08" "18:14:00" 104 -1.4327 2.4135 0.9808
"5672" 5672 "2012-09-08" "18:29:00" 71 -1.5634 2.4085 0.8451
"5673" 5673 "2012-09-08" "18:44:00" 62 -1.2581 2.5484 1.2903
"5674" 5674 "2012-09-08" "18:59:00" 101 -1.495 2.5149 1.0198
"5675" 5675 "2012-09-08" "19:14:00" 77 -1.4805 2.4286 0.9481
"5676" 5676 "2012-09-08" "19:29:00" 76 -1.5132 2.5658 1.0526
"5677" 5677 "2012-09-08" "19:44:00" 76 -1.6184 2.3947 0.7763
"5678" 5678 "2012-09-08" "19:59:00" 61 -1.459 2.541 1.082
"5679" 5679 "2012-09-08" "20:14:00" 84 -1.6905 2.4286 0.7381
"5680" 5680 "2012-09-08" "20:29:00" 75 -1.3733 2.72 1.3467
"5681" 5681 "2012-09-08" "20:44:00" 116 -1.5517 2.6207 1.069
"5682" 5682 "2012-09-08" "20:59:00" 109 -1.4128 2.5413 1.1284
"5683" 5683 "2012-09-08" "21:14:00" 189 -1.4339 2.6561 1.2222
"5684" 5684 "2012-09-08" "21:29:00" 210 -1.4095 2.6571 1.2476
"5685" 5685 "2012-09-08" "21:44:00" 113 -1.4071 2.7522 1.3451
"5686" 5686 "2012-09-08" "21:59:00" 103 -1.5728 2.534 0.9612
"5687" 5687 "2012-09-08" "22:14:00" 109 -1.5596 2.5138 0.9541
"5688" 5688 "2012-09-08" "22:29:00" 96 -1.3958 2.625 1.2292
"5689" 5689 "2012-09-08" "22:44:00" 73 -1.6027 2.5068 0.9041
"5690" 5690 "2012-09-08" "22:59:00" 63 -1.5238 2.6508 1.127
"5691" 5691 "2012-09-08" "23:14:00" 34 -1.3529 2.3235 0.9706
"5692" 5692 "2012-09-08" "23:29:00" 32 -1.625 2.5313 0.9063
"5693" 5693 "2012-09-08" "23:44:00" 35 -1.6571 2.6571 1
"5694" 5694 "2012-09-08" "23:59:00" 28 -1.5 2.5357 1.0357
"5695" 5695 "2012-09-09" "00:14:00" 27 -1.7778 2.4444 0.6667
"5696" 5696 "2012-09-09" "00:29:00" 25 -1.84 1.84 0
"5697" 5697 "2012-09-09" "00:44:00" 22 -1.4091 2.2727 0.8636
"5698" 5698 "2012-09-09" "00:59:00" 19 -1.3158 2.3158 1
"5699" 5699 "2012-09-09" "01:14:00" 18 -1.5 2.2778 0.7778
"5700" 5700 "2012-09-09" "01:29:00" 14 -1.8571 2.5714 0.7143
"5701" 5701 "2012-09-09" "01:44:00" 5 -1.2 2.2 1
"5702" 5702 "2012-09-09" "01:59:00" 6 -1.3333 2.3333 1
"5703" 5703 "2012-09-09" "02:14:00" 9 -1.5556 2 0.4444
"5704" 5704 "2012-09-09" "02:29:00" 8 -1.25 2.375 1.125
"5705" 5705 "2012-09-09" "02:44:00" 7 -1.8571 1.8571 0
"5706" 5706 "2012-09-09" "02:59:00" 9 -1.8889 2.1111 0.2222
"5707" 5707 "2012-09-09" "03:14:00" 5 -1.2 2.8 1.6
"5708" 5708 "2012-09-09" "03:29:00" 8 -1.875 2.25 0.375
"5709" 5709 "2012-09-09" "03:44:00" 4 -1.25 3.5 2.25
"5710" 5710 "2012-09-09" "03:59:00" 4 -2.5 3.25 0.75
"5711" 5711 "2012-09-09" "04:14:00" 3 -1 3 2
"5712" 5712 "2012-09-09" "04:29:00" 9 -1.3333 2.3333 1
"5713" 5713 "2012-09-09" "04:44:00" 2 -1.5 2.5 1
"5714" 5714 "2012-09-09" "04:59:00" 5 -1.4 2.4 1
"5715" 5715 "2012-09-09" "05:14:00" 5 -1.6 2.4 0.8
"5716" 5716 "2012-09-09" "05:29:00" 7 -1.7143 2.2857 0.5714
"5717" 5717 "2012-09-09" "05:44:00" 9 -1.5556 2.3333 0.7778
"5718" 5718 "2012-09-09" "05:59:00" 6 -1.8333 2.6667 0.8333
"5719" 5719 "2012-09-09" "06:14:00" 9 -1.5556 2.8889 1.3333
