"PPE_NO";"GODZ";"FLAGA_EXTR";"ENERGIA";"WARTOSC"
"PLTAUD475000010462";2019-01-09 05:45:00;0;"Ri+";3,24
"PLTAUD475000010462";2019-01-09 06:00:00;0;"A+";11,4
"PLTAUD475000010462";2019-01-09 06:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 06:00:00;0;"Ri+";3,12
"PLTAUD475000010462";2019-01-09 06:15:00;0;"A+";12,84
"PLTAUD475000010462";2019-01-09 06:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 06:15:00;0;"Ri+";3,48
"PLTAUD475000010462";2019-01-09 06:30:00;0;"A+";14,52
"PLTAUD475000010462";2019-01-09 06:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 06:30:00;0;"Ri+";4,56
"PLTAUD475000010462";2019-01-09 06:45:00;0;"A+";15,96
"PLTAUD475000010462";2019-01-09 06:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 06:45:00;0;"Ri+";4,92
"PLTAUD475000010462";2019-01-09 07:00:00;0;"A+";16,44
"PLTAUD475000010462";2019-01-09 07:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 07:00:00;0;"Ri+";4,44
"PLTAUD475000010462";2019-01-09 07:15:00;0;"A+";17,52
"PLTAUD475000010462";2019-01-09 07:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 07:15:00;0;"Ri+";4,2
"PLTAUD475000010462";2019-01-09 07:30:00;0;"A+";17,76
"PLTAUD475000010462";2019-01-09 07:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 07:30:00;0;"Ri+";4,68
"PLTAUD475000010462";2019-01-09 07:45:00;0;"A+";19,08
"PLTAUD475000010462";2019-01-09 07:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 07:45:00;0;"Ri+";4,68
"PLTAUD475000010462";2019-01-09 08:00:00;0;"A+";18,6
"PLTAUD475000010462";2019-01-09 08:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 08:00:00;0;"Ri+";4,68
"PLTAUD475000010462";2019-01-09 08:15:00;0;"A+";19,08
"PLTAUD475000010462";2019-01-09 08:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 08:15:00;0;"Ri+";4,32
"PLTAUD475000010462";2019-01-09 08:30:00;0;"A+";20,52
"PLTAUD475000010462";2019-01-09 08:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 08:30:00;0;"Ri+";4,92
"PLTAUD475000010462";2019-01-09 08:45:00;0;"A+";21,48
"PLTAUD475000010462";2019-01-09 08:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 08:45:00;0;"Ri+";5,4
"PLTAUD475000010462";2019-01-09 09:00:00;0;"A+";20,64
"PLTAUD475000010462";2019-01-09 09:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 09:00:00;0;"Ri+";5,4
"PLTAUD475000010462";2019-01-09 09:15:00;0;"A+";21,96
"PLTAUD475000010462";2019-01-09 09:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 09:15:00;0;"Ri+";5,88
"PLTAUD475000010462";2019-01-09 09:30:00;0;"A+";21,48
"PLTAUD475000010462";2019-01-09 09:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 09:30:00;0;"Ri+";5,64
"PLTAUD475000010462";2019-01-09 09:45:00;0;"A+";21,36
"PLTAUD475000010462";2019-01-09 09:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 09:45:00;0;"Ri+";6,36
"PLTAUD475000010462";2019-01-09 10:00:00;0;"A+";23,28
"PLTAUD475000010462";2019-01-09 10:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 10:00:00;0;"Ri+";6,24
"PLTAUD475000010462";2019-01-09 10:15:00;0;"A+";21,72
"PLTAUD475000010462";2019-01-09 10:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 10:15:00;0;"Ri+";6,48
"PLTAUD475000010462";2019-01-09 10:30:00;0;"A+";21,24
"PLTAUD475000010462";2019-01-09 10:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 10:30:00;0;"Ri+";5,76
"PLTAUD475000010462";2019-01-09 10:45:00;0;"A+";23,04
"PLTAUD475000010462";2019-01-09 10:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 10:45:00;0;"Ri+";6,12
"PLTAUD475000010462";2019-01-09 11:00:00;0;"A+";21,84
"PLTAUD475000010462";2019-01-09 11:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 11:00:00;0;"Ri+";6,48
"PLTAUD475000010462";2019-01-09 11:15:00;0;"A+";22,8
"PLTAUD475000010462";2019-01-09 11:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 11:15:00;0;"Ri+";5,88
"PLTAUD475000010462";2019-01-09 11:30:00;0;"A+";23,28
"PLTAUD475000010462";2019-01-09 11:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 11:30:00;0;"Ri+";6,24
"PLTAUD475000010462";2019-01-09 11:45:00;0;"A+";24
"PLTAUD475000010462";2019-01-09 11:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 11:45:00;0;"Ri+";6,24
"PLTAUD475000010462";2019-01-09 12:00:00;0;"A+";25,56
"PLTAUD475000010462";2019-01-09 12:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 12:00:00;0;"Ri+";6,84
"PLTAUD475000010462";2019-01-09 12:15:00;0;"A+";23,16
"PLTAUD475000010462";2019-01-09 12:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 12:15:00;0;"Ri+";6
"PLTAUD475000010462";2019-01-09 12:30:00;0;"A+";23,16
"PLTAUD475000010462";2019-01-09 12:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 12:30:00;0;"Ri+";6,12
"PLTAUD475000010462";2019-01-09 12:45:00;0;"A+";22,2
"PLTAUD475000010462";2019-01-09 12:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 12:45:00;0;"Ri+";6,12
"PLTAUD475000010462";2019-01-09 13:00:00;0;"A+";21,48
"PLTAUD475000010462";2019-01-09 13:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 13:00:00;0;"Ri+";5,28
"PLTAUD475000010462";2019-01-09 13:15:00;0;"A+";22,92
"PLTAUD475000010462";2019-01-09 13:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 13:15:00;0;"Ri+";5,52
"PLTAUD475000010462";2019-01-09 13:30:00;0;"A+";23,04
"PLTAUD475000010462";2019-01-09 13:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 13:30:00;0;"Ri+";5,28
"PLTAUD475000010462";2019-01-09 13:45:00;0;"A+";24,84
"PLTAUD475000010462";2019-01-09 13:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 13:45:00;0;"Ri+";5,88
"PLTAUD475000010462";2019-01-09 14:00:00;0;"A+";23,28
"PLTAUD475000010462";2019-01-09 14:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 14:00:00;0;"Ri+";5,28
"PLTAUD475000010462";2019-01-09 14:15:00;0;"A+";24,24
"PLTAUD475000010462";2019-01-09 14:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 14:15:00;0;"Ri+";6,96
"PLTAUD475000010462";2019-01-09 14:30:00;0;"A+";25,2
"PLTAUD475000010462";2019-01-09 14:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 14:30:00;0;"Ri+";5,52
"PLTAUD475000010462";2019-01-09 14:45:00;0;"A+";24,48
"PLTAUD475000010462";2019-01-09 14:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 14:45:00;0;"Ri+";6,12
"PLTAUD475000010462";2019-01-09 15:00:00;0;"A+";24
"PLTAUD475000010462";2019-01-09 15:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 15:00:00;0;"Ri+";5,4
"PLTAUD475000010462";2019-01-09 15:15:00;0;"A+";25,44
"PLTAUD475000010462";2019-01-09 15:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 15:15:00;0;"Ri+";5,76
"PLTAUD475000010462";2019-01-09 15:30:00;0;"A+";24,36
"PLTAUD475000010462";2019-01-09 15:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 15:30:00;0;"Ri+";5,76
"PLTAUD475000010462";2019-01-09 15:45:00;0;"A+";25,44
"PLTAUD475000010462";2019-01-09 15:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 15:45:00;0;"Ri+";5,4
"PLTAUD475000010462";2019-01-09 16:00:00;0;"A+";24,24
"PLTAUD475000010462";2019-01-09 16:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 16:00:00;0;"Ri+";4,92
"PLTAUD475000010462";2019-01-09 16:15:00;0;"A+";23,4
"PLTAUD475000010462";2019-01-09 16:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 16:15:00;0;"Ri+";4,56
"PLTAUD475000010462";2019-01-09 16:30:00;0;"A+";26,16
"PLTAUD475000010462";2019-01-09 16:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 16:30:00;0;"Ri+";5,16
"PLTAUD475000010462";2019-01-09 16:45:00;0;"A+";24,24
"PLTAUD475000010462";2019-01-09 16:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 16:45:00;0;"Ri+";5,4
"PLTAUD475000010462";2019-01-09 17:00:00;0;"A+";26,04
"PLTAUD475000010462";2019-01-09 17:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 17:00:00;0;"Ri+";5,76
"PLTAUD475000010462";2019-01-09 17:15:00;0;"A+";23,76
"PLTAUD475000010462";2019-01-09 17:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 17:15:00;0;"Ri+";4,68
"PLTAUD475000010462";2019-01-09 17:30:00;0;"A+";23,88
"PLTAUD475000010462";2019-01-09 17:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 17:30:00;0;"Ri+";4,8
"PLTAUD475000010462";2019-01-09 17:45:00;0;"A+";23,88
"PLTAUD475000010462";2019-01-09 17:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 17:45:00;0;"Ri+";3,96
"PLTAUD475000010462";2019-01-09 18:00:00;0;"A+";23,76
"PLTAUD475000010462";2019-01-09 18:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 18:00:00;0;"Ri+";4,2
"PLTAUD475000010462";2019-01-09 18:15:00;0;"A+";23,04
"PLTAUD475000010462";2019-01-09 18:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 18:15:00;0;"Ri+";3,48
"PLTAUD475000010462";2019-01-09 18:30:00;0;"A+";22,56
"PLTAUD475000010462";2019-01-09 18:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 18:30:00;0;"Ri+";3,12
"PLTAUD475000010462";2019-01-09 18:45:00;0;"A+";23,4
"PLTAUD475000010462";2019-01-09 18:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 18:45:00;0;"Ri+";3,12
"PLTAUD475000010462";2019-01-09 19:00:00;0;"A+";24
"PLTAUD475000010462";2019-01-09 19:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 19:00:00;0;"Ri+";3,84
"PLTAUD475000010462";2019-01-09 19:15:00;0;"A+";26,04
"PLTAUD475000010462";2019-01-09 19:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 19:15:00;0;"Ri+";4,08
"PLTAUD475000010462";2019-01-09 19:30:00;0;"A+";22,8
"PLTAUD475000010462";2019-01-09 19:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 19:30:00;0;"Ri+";3,72
"PLTAUD475000010462";2019-01-09 19:45:00;0;"A+";24,96
"PLTAUD475000010462";2019-01-09 19:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 19:45:00;0;"Ri+";4,08
"PLTAUD475000010462";2019-01-09 20:00:00;0;"A+";22,32
"PLTAUD475000010462";2019-01-09 20:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 20:00:00;0;"Ri+";2,52
"PLTAUD475000010462";2019-01-09 20:15:00;0;"A+";22,32
"PLTAUD475000010462";2019-01-09 20:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 20:15:00;0;"Ri+";2,4
"PLTAUD475000010462";2019-01-09 20:30:00;0;"A+";22,68
"PLTAUD475000010462";2019-01-09 20:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 20:30:00;0;"Ri+";3,6
"PLTAUD475000010462";2019-01-09 20:45:00;0;"A+";24,6
"PLTAUD475000010462";2019-01-09 20:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 20:45:00;0;"Ri+";3,6
"PLTAUD475000010462";2019-01-09 21:00:00;0;"A+";22,08
"PLTAUD475000010462";2019-01-09 21:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 21:00:00;0;"Ri+";3,48
"PLTAUD475000010462";2019-01-09 21:15:00;0;"A+";20,76
"PLTAUD475000010462";2019-01-09 21:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 21:15:00;0;"Ri+";2,52
"PLTAUD475000010462";2019-01-09 21:30:00;0;"A+";19,2
"PLTAUD475000010462";2019-01-09 21:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 21:30:00;0;"Ri+";2,76
"PLTAUD475000010462";2019-01-09 21:45:00;0;"A+";18,6
"PLTAUD475000010462";2019-01-09 21:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 21:45:00;0;"Ri+";2,52
"PLTAUD475000010462";2019-01-09 22:00:00;0;"A+";16,44
"PLTAUD475000010462";2019-01-09 22:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 22:00:00;0;"Ri+";2,04
"PLTAUD475000010462";2019-01-09 22:15:00;0;"A+";15,36
"PLTAUD475000010462";2019-01-09 22:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 22:15:00;0;"Ri+";2,16
"PLTAUD475000010462";2019-01-09 22:30:00;0;"A+";12,72
"PLTAUD475000010462";2019-01-09 22:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 22:30:00;0;"Ri+";1,56
"PLTAUD475000010462";2019-01-09 22:45:00;0;"A+";13,2
"PLTAUD475000010462";2019-01-09 22:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 22:45:00;0;"Ri+";1,56
"PLTAUD475000010462";2019-01-09 23:00:00;0;"A+";12,6
"PLTAUD475000010462";2019-01-09 23:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 23:00:00;0;"Ri+";1,32
"PLTAUD475000010462";2019-01-09 23:15:00;0;"A+";12,48
"PLTAUD475000010462";2019-01-09 23:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 23:15:00;0;"Ri+";1,68
"PLTAUD475000010462";2019-01-09 23:30:00;0;"A+";11,88
"PLTAUD475000010462";2019-01-09 23:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 23:30:00;0;"Ri+";0,96
"PLTAUD475000010462";2019-01-09 23:45:00;0;"A+";11,16
"PLTAUD475000010462";2019-01-09 23:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-09 23:45:00;0;"Ri+";2,16
"PLTAUD475000010462";2019-01-10 00:00:00;0;"A+";11,04
"PLTAUD475000010462";2019-01-10 00:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 00:00:00;0;"Ri+";1,68
"PLTAUD475000010462";2019-01-10 00:15:00;0;"A+";10,92
"PLTAUD475000010462";2019-01-10 00:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 00:15:00;0;"Ri+";1,56
"PLTAUD475000010462";2019-01-10 00:30:00;0;"A+";10,32
"PLTAUD475000010462";2019-01-10 00:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 00:30:00;0;"Ri+";1,8
"PLTAUD475000010462";2019-01-10 00:45:00;0;"A+";10,32
"PLTAUD475000010462";2019-01-10 00:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 00:45:00;0;"Ri+";1,92
"PLTAUD475000010462";2019-01-10 01:00:00;0;"A+";10,44
"PLTAUD475000010462";2019-01-10 01:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 01:00:00;0;"Ri+";2,04
"PLTAUD475000010462";2019-01-10 01:15:00;0;"A+";9,36
"PLTAUD475000010462";2019-01-10 01:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 01:15:00;0;"Ri+";1,8
"PLTAUD475000010462";2019-01-10 01:30:00;0;"A+";9,6
"PLTAUD475000010462";2019-01-10 01:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 01:30:00;0;"Ri+";1,92
"PLTAUD475000010462";2019-01-10 01:45:00;0;"A+";9,84
"PLTAUD475000010462";2019-01-10 01:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 01:45:00;0;"Ri+";1,92
"PLTAUD475000010462";2019-01-10 02:00:00;0;"A+";9,72
"PLTAUD475000010462";2019-01-10 02:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 02:00:00;0;"Ri+";2,04
"PLTAUD475000010462";2019-01-10 02:15:00;0;"A+";9,24
"PLTAUD475000010462";2019-01-10 02:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 02:15:00;0;"Ri+";2,04
"PLTAUD475000010462";2019-01-10 02:30:00;0;"A+";10,08
"PLTAUD475000010462";2019-01-10 02:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 02:30:00;0;"Ri+";1,68
"PLTAUD475000010462";2019-01-10 02:45:00;0;"A+";9,72
"PLTAUD475000010462";2019-01-10 02:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 02:45:00;0;"Ri+";1,8
"PLTAUD475000010462";2019-01-10 03:00:00;0;"A+";8,88
"PLTAUD475000010462";2019-01-10 03:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 03:00:00;0;"Ri+";1,68
"PLTAUD475000010462";2019-01-10 03:15:00;0;"A+";9,24
"PLTAUD475000010462";2019-01-10 03:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 03:15:00;0;"Ri+";1,92
"PLTAUD475000010462";2019-01-10 03:30:00;0;"A+";9,48
"PLTAUD475000010462";2019-01-10 03:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 03:30:00;0;"Ri+";2,28
"PLTAUD475000010462";2019-01-10 03:45:00;0;"A+";9,36
"PLTAUD475000010462";2019-01-10 03:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 03:45:00;0;"Ri+";2,28
"PLTAUD475000010462";2019-01-10 04:00:00;0;"A+";9,96
"PLTAUD475000010462";2019-01-10 04:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 04:00:00;0;"Ri+";3
"PLTAUD475000010462";2019-01-10 04:15:00;0;"A+";9,72
"PLTAUD475000010462";2019-01-10 04:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 04:15:00;0;"Ri+";2,4
"PLTAUD475000010462";2019-01-10 04:30:00;0;"A+";9,6
"PLTAUD475000010462";2019-01-10 04:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 04:30:00;0;"Ri+";2,28
"PLTAUD475000010462";2019-01-10 04:45:00;0;"A+";9,36
"PLTAUD475000010462";2019-01-10 04:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 04:45:00;0;"Ri+";2,4
"PLTAUD475000010462";2019-01-10 05:00:00;0;"A+";9,36
"PLTAUD475000010462";2019-01-10 05:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 05:00:00;0;"Ri+";2,4
"PLTAUD475000010462";2019-01-10 05:15:00;0;"A+";9,84
"PLTAUD475000010462";2019-01-10 05:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 05:15:00;0;"Ri+";2,16
"PLTAUD475000010462";2019-01-10 05:30:00;0;"A+";10,56
"PLTAUD475000010462";2019-01-10 05:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 05:30:00;0;"Ri+";2,76
"PLTAUD475000010462";2019-01-10 05:45:00;0;"A+";13,56
"PLTAUD475000010462";2019-01-10 05:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 05:45:00;0;"Ri+";3
"PLTAUD475000010462";2019-01-10 06:00:00;0;"A+";12,96
"PLTAUD475000010462";2019-01-10 06:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 06:00:00;0;"Ri+";3,36
"PLTAUD475000010462";2019-01-10 06:15:00;0;"A+";13,08
"PLTAUD475000010462";2019-01-10 06:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 06:15:00;0;"Ri+";3,24
"PLTAUD475000010462";2019-01-10 06:30:00;0;"A+";15,24
"PLTAUD475000010462";2019-01-10 06:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 06:30:00;0;"Ri+";4,56
"PLTAUD475000010462";2019-01-10 06:45:00;0;"A+";15,96
"PLTAUD475000010462";2019-01-10 06:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 06:45:00;0;"Ri+";4,68
"PLTAUD475000010462";2019-01-10 07:00:00;0;"A+";15,96
"PLTAUD475000010462";2019-01-10 07:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 07:00:00;0;"Ri+";4,32
"PLTAUD475000010462";2019-01-10 07:15:00;0;"A+";17,52
"PLTAUD475000010462";2019-01-10 07:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 07:15:00;0;"Ri+";4,68
"PLTAUD475000010462";2019-01-10 07:30:00;0;"A+";17,04
"PLTAUD475000010462";2019-01-10 07:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 07:30:00;0;"Ri+";4,2
"PLTAUD475000010462";2019-01-10 07:45:00;0;"A+";18,96
"PLTAUD475000010462";2019-01-10 07:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 07:45:00;0;"Ri+";4,68
"PLTAUD475000010462";2019-01-10 08:00:00;0;"A+";21,12
"PLTAUD475000010462";2019-01-10 08:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 08:00:00;0;"Ri+";5,04
"PLTAUD475000010462";2019-01-10 08:15:00;0;"A+";21,24
"PLTAUD475000010462";2019-01-10 08:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 08:15:00;0;"Ri+";5,16
"PLTAUD475000010462";2019-01-10 08:30:00;0;"A+";20,4
"PLTAUD475000010462";2019-01-10 08:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 08:30:00;0;"Ri+";4,92
"PLTAUD475000010462";2019-01-10 08:45:00;0;"A+";20,64
"PLTAUD475000010462";2019-01-10 08:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 08:45:00;0;"Ri+";5,76
"PLTAUD475000010462";2019-01-10 09:00:00;0;"A+";22,08
"PLTAUD475000010462";2019-01-10 09:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 09:00:00;0;"Ri+";5,88
"PLTAUD475000010462";2019-01-10 09:15:00;0;"A+";21,72
"PLTAUD475000010462";2019-01-10 09:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 09:15:00;0;"Ri+";6,24
"PLTAUD475000010462";2019-01-10 09:30:00;0;"A+";21,24
"PLTAUD475000010462";2019-01-10 09:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 09:30:00;0;"Ri+";5,64
"PLTAUD475000010462";2019-01-10 09:45:00;0;"A+";21,84
"PLTAUD475000010462";2019-01-10 09:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 09:45:00;0;"Ri+";4,68
"PLTAUD475000010462";2019-01-10 10:00:00;0;"A+";18,96
"PLTAUD475000010462";2019-01-10 10:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 10:00:00;0;"Ri+";4,92
"PLTAUD475000010462";2019-01-10 10:15:00;0;"A+";19,44
"PLTAUD475000010462";2019-01-10 10:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 10:15:00;0;"Ri+";5,28
"PLTAUD475000010462";2019-01-10 10:30:00;0;"A+";19,92
"PLTAUD475000010462";2019-01-10 10:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 10:30:00;0;"Ri+";5,52
"PLTAUD475000010462";2019-01-10 10:45:00;0;"A+";19,2
"PLTAUD475000010462";2019-01-10 10:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 10:45:00;0;"Ri+";5,28
"PLTAUD475000010462";2019-01-10 11:00:00;0;"A+";20,88
"PLTAUD475000010462";2019-01-10 11:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 11:00:00;0;"Ri+";5,4
"PLTAUD475000010462";2019-01-10 11:15:00;0;"A+";20,52
"PLTAUD475000010462";2019-01-10 11:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 11:15:00;0;"Ri+";5,64
"PLTAUD475000010462";2019-01-10 11:30:00;0;"A+";19,32
"PLTAUD475000010462";2019-01-10 11:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 11:30:00;0;"Ri+";6,12
"PLTAUD475000010462";2019-01-10 11:45:00;0;"A+";20,4
"PLTAUD475000010462";2019-01-10 11:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 11:45:00;0;"Ri+";5,04
"PLTAUD475000010462";2019-01-10 12:00:00;0;"A+";20,04
"PLTAUD475000010462";2019-01-10 12:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 12:00:00;0;"Ri+";5,28
"PLTAUD475000010462";2019-01-10 12:15:00;0;"A+";20,04
"PLTAUD475000010462";2019-01-10 12:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 12:15:00;0;"Ri+";5,28
"PLTAUD475000010462";2019-01-10 12:30:00;0;"A+";19,32
"PLTAUD475000010462";2019-01-10 12:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 12:30:00;0;"Ri+";4,8
"PLTAUD475000010462";2019-01-10 12:45:00;0;"A+";20,04
"PLTAUD475000010462";2019-01-10 12:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 12:45:00;0;"Ri+";5,04
"PLTAUD475000010462";2019-01-10 13:00:00;0;"A+";22,44
"PLTAUD475000010462";2019-01-10 13:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 13:00:00;0;"Ri+";6,36
"PLTAUD475000010462";2019-01-10 13:15:00;0;"A+";19,92
"PLTAUD475000010462";2019-01-10 13:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 13:15:00;0;"Ri+";5,16
"PLTAUD475000010462";2019-01-10 13:30:00;0;"A+";21,12
"PLTAUD475000010462";2019-01-10 13:30:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 13:30:00;0;"Ri+";6,12
"PLTAUD475000010462";2019-01-10 13:45:00;0;"A+";21,6
"PLTAUD475000010462";2019-01-10 13:45:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 13:45:00;0;"Ri+";5,52
"PLTAUD475000010462";2019-01-10 14:00:00;0;"A+";22,08
"PLTAUD475000010462";2019-01-10 14:00:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 14:00:00;0;"Ri+";5,28
"PLTAUD475000010462";2019-01-10 14:15:00;0;"A+";20,52
"PLTAUD475000010462";2019-01-10 14:15:00;0;"Rc-";0
"PLTAUD475000010462";2019-01-10 14:15:00;0;"Ri+";5,04
