"PPE_NO";"GODZ";"FLAGA_EXTR";"ENERGIA";"WARTOSC"
"PLTAUD475000010608";2019-03-16 18:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-16 19:00:00;0;"A+";46,08
"PLTAUD475000010608";2019-03-16 19:00:00;0;"Rc-";5,76
"PLTAUD475000010608";2019-03-16 19:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-16 19:15:00;0;"A+";25,08
"PLTAUD475000010608";2019-03-16 19:15:00;0;"Rc-";6,84
"PLTAUD475000010608";2019-03-16 19:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-16 19:30:00;0;"A+";22,44
"PLTAUD475000010608";2019-03-16 19:30:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-03-16 19:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-16 19:45:00;0;"A+";21
"PLTAUD475000010608";2019-03-16 19:45:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-03-16 19:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-16 20:00:00;0;"A+";49,32
"PLTAUD475000010608";2019-03-16 20:00:00;0;"Rc-";6,12
"PLTAUD475000010608";2019-03-16 20:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-16 20:15:00;0;"A+";21,12
"PLTAUD475000010608";2019-03-16 20:15:00;0;"Rc-";3,84
"PLTAUD475000010608";2019-03-16 20:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-16 20:30:00;0;"A+";22,56
"PLTAUD475000010608";2019-03-16 20:30:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-03-16 20:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-16 20:45:00;0;"A+";21,12
"PLTAUD475000010608";2019-03-16 20:45:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-03-16 20:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-16 21:00:00;0;"A+";48,72
"PLTAUD475000010608";2019-03-16 21:00:00;0;"Rc-";6,84
"PLTAUD475000010608";2019-03-16 21:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-16 21:15:00;0;"A+";21,36
"PLTAUD475000010608";2019-03-16 21:15:00;0;"Rc-";3,84
"PLTAUD475000010608";2019-03-16 21:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-16 21:30:00;0;"A+";19,44
"PLTAUD475000010608";2019-03-16 21:30:00;0;"Rc-";4,2
"PLTAUD475000010608";2019-03-16 21:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-16 21:45:00;0;"A+";17,88
"PLTAUD475000010608";2019-03-16 21:45:00;0;"Rc-";4,2
"PLTAUD475000010608";2019-03-16 21:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-16 22:00:00;0;"A+";19,68
"PLTAUD475000010608";2019-03-16 22:00:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-03-16 22:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-16 22:15:00;0;"A+";18,96
"PLTAUD475000010608";2019-03-16 22:15:00;0;"Rc-";3,84
"PLTAUD475000010608";2019-03-16 22:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-16 22:30:00;0;"A+";18,96
"PLTAUD475000010608";2019-03-16 22:30:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-03-16 22:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-16 22:45:00;0;"A+";17,88
"PLTAUD475000010608";2019-03-16 22:45:00;0;"Rc-";3,36
"PLTAUD475000010608";2019-03-16 22:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-16 23:00:00;0;"A+";16,2
"PLTAUD475000010608";2019-03-16 23:00:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-03-16 23:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-16 23:15:00;0;"A+";16,44
"PLTAUD475000010608";2019-03-16 23:15:00;0;"Rc-";3,36
"PLTAUD475000010608";2019-03-16 23:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-16 23:30:00;0;"A+";14,88
"PLTAUD475000010608";2019-03-16 23:30:00;0;"Rc-";3,36
"PLTAUD475000010608";2019-03-16 23:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-16 23:45:00;0;"A+";14,28
"PLTAUD475000010608";2019-03-16 23:45:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-03-16 23:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 00:00:00;0;"A+";14,64
"PLTAUD475000010608";2019-03-17 00:00:00;0;"Rc-";3,96
"PLTAUD475000010608";2019-03-17 00:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 00:15:00;0;"A+";13,56
"PLTAUD475000010608";2019-03-17 00:15:00;0;"Rc-";3,96
"PLTAUD475000010608";2019-03-17 00:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 00:30:00;0;"A+";13,32
"PLTAUD475000010608";2019-03-17 00:30:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-03-17 00:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 00:45:00;0;"A+";12,96
"PLTAUD475000010608";2019-03-17 00:45:00;0;"Rc-";3,36
"PLTAUD475000010608";2019-03-17 00:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 01:00:00;0;"A+";12,84
"PLTAUD475000010608";2019-03-17 01:00:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-03-17 01:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 01:15:00;0;"A+";11,76
"PLTAUD475000010608";2019-03-17 01:15:00;0;"Rc-";3,84
"PLTAUD475000010608";2019-03-17 01:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 01:30:00;0;"A+";11,52
"PLTAUD475000010608";2019-03-17 01:30:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-03-17 01:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 01:45:00;0;"A+";11,52
"PLTAUD475000010608";2019-03-17 01:45:00;0;"Rc-";3,36
"PLTAUD475000010608";2019-03-17 01:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 02:00:00;0;"A+";12,12
"PLTAUD475000010608";2019-03-17 02:00:00;0;"Rc-";3,36
"PLTAUD475000010608";2019-03-17 02:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 02:15:00;0;"A+";11,4
"PLTAUD475000010608";2019-03-17 02:15:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-03-17 02:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 02:30:00;0;"A+";11,64
"PLTAUD475000010608";2019-03-17 02:30:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-03-17 02:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 02:45:00;0;"A+";11,28
"PLTAUD475000010608";2019-03-17 02:45:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-03-17 02:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 03:00:00;0;"A+";11,16
"PLTAUD475000010608";2019-03-17 03:00:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-03-17 03:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 03:15:00;0;"A+";11,16
"PLTAUD475000010608";2019-03-17 03:15:00;0;"Rc-";3,24
"PLTAUD475000010608";2019-03-17 03:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 03:30:00;0;"A+";11,4
"PLTAUD475000010608";2019-03-17 03:30:00;0;"Rc-";3,24
"PLTAUD475000010608";2019-03-17 03:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 03:45:00;0;"A+";11,16
"PLTAUD475000010608";2019-03-17 03:45:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-03-17 03:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 04:00:00;0;"A+";10,68
"PLTAUD475000010608";2019-03-17 04:00:00;0;"Rc-";3,84
"PLTAUD475000010608";2019-03-17 04:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 04:15:00;0;"A+";11,16
"PLTAUD475000010608";2019-03-17 04:15:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-03-17 04:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 04:30:00;0;"A+";11,4
"PLTAUD475000010608";2019-03-17 04:30:00;0;"Rc-";3,24
"PLTAUD475000010608";2019-03-17 04:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 04:45:00;0;"A+";11,52
"PLTAUD475000010608";2019-03-17 04:45:00;0;"Rc-";3,36
"PLTAUD475000010608";2019-03-17 04:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 05:00:00;0;"A+";11,64
"PLTAUD475000010608";2019-03-17 05:00:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-03-17 05:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 05:15:00;0;"A+";11,88
"PLTAUD475000010608";2019-03-17 05:15:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-03-17 05:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 05:30:00;0;"A+";11,52
"PLTAUD475000010608";2019-03-17 05:30:00;0;"Rc-";4,08
"PLTAUD475000010608";2019-03-17 05:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 05:45:00;0;"A+";7,8
"PLTAUD475000010608";2019-03-17 05:45:00;0;"Rc-";4,2
"PLTAUD475000010608";2019-03-17 05:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 06:00:00;0;"A+";6,36
"PLTAUD475000010608";2019-03-17 06:00:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-03-17 06:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 06:15:00;0;"A+";6,72
"PLTAUD475000010608";2019-03-17 06:15:00;0;"Rc-";3,96
"PLTAUD475000010608";2019-03-17 06:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 06:30:00;0;"A+";6,24
"PLTAUD475000010608";2019-03-17 06:30:00;0;"Rc-";4,32
"PLTAUD475000010608";2019-03-17 06:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 06:45:00;0;"A+";6,36
"PLTAUD475000010608";2019-03-17 06:45:00;0;"Rc-";4,56
"PLTAUD475000010608";2019-03-17 06:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 07:00:00;0;"A+";25,08
"PLTAUD475000010608";2019-03-17 07:00:00;0;"Rc-";6,36
"PLTAUD475000010608";2019-03-17 07:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 07:15:00;0;"A+";6,12
"PLTAUD475000010608";2019-03-17 07:15:00;0;"Rc-";4,08
"PLTAUD475000010608";2019-03-17 07:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 07:30:00;0;"A+";6
"PLTAUD475000010608";2019-03-17 07:30:00;0;"Rc-";4,2
"PLTAUD475000010608";2019-03-17 07:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 07:45:00;0;"A+";6,84
"PLTAUD475000010608";2019-03-17 07:45:00;0;"Rc-";3,84
"PLTAUD475000010608";2019-03-17 07:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 08:00:00;0;"A+";8,04
"PLTAUD475000010608";2019-03-17 08:00:00;0;"Rc-";4,08
"PLTAUD475000010608";2019-03-17 08:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 08:15:00;0;"A+";8,76
"PLTAUD475000010608";2019-03-17 08:15:00;0;"Rc-";3,84
"PLTAUD475000010608";2019-03-17 08:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 08:30:00;0;"A+";9
"PLTAUD475000010608";2019-03-17 08:30:00;0;"Rc-";3,84
"PLTAUD475000010608";2019-03-17 08:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 08:45:00;0;"A+";9,72
"PLTAUD475000010608";2019-03-17 08:45:00;0;"Rc-";4,08
"PLTAUD475000010608";2019-03-17 08:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 09:00:00;0;"A+";30
"PLTAUD475000010608";2019-03-17 09:00:00;0;"Rc-";6,12
"PLTAUD475000010608";2019-03-17 09:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 09:15:00;0;"A+";11,88
"PLTAUD475000010608";2019-03-17 09:15:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-03-17 09:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 09:30:00;0;"A+";14,88
"PLTAUD475000010608";2019-03-17 09:30:00;0;"Rc-";3,24
"PLTAUD475000010608";2019-03-17 09:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 09:45:00;0;"A+";12,36
"PLTAUD475000010608";2019-03-17 09:45:00;0;"Rc-";3,24
"PLTAUD475000010608";2019-03-17 09:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 10:00:00;0;"A+";10,32
"PLTAUD475000010608";2019-03-17 10:00:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-03-17 10:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 10:15:00;0;"A+";10,44
"PLTAUD475000010608";2019-03-17 10:15:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-03-17 10:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 10:30:00;0;"A+";9,24
"PLTAUD475000010608";2019-03-17 10:30:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-03-17 10:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 10:45:00;0;"A+";10,32
"PLTAUD475000010608";2019-03-17 10:45:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-03-17 10:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 11:00:00;0;"A+";28,44
"PLTAUD475000010608";2019-03-17 11:00:00;0;"Rc-";5,4
"PLTAUD475000010608";2019-03-17 11:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 11:15:00;0;"A+";8,64
"PLTAUD475000010608";2019-03-17 11:15:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-03-17 11:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 11:30:00;0;"A+";8,04
"PLTAUD475000010608";2019-03-17 11:30:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-03-17 11:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 11:45:00;0;"A+";7,68
"PLTAUD475000010608";2019-03-17 11:45:00;0;"Rc-";3,36
"PLTAUD475000010608";2019-03-17 11:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 12:00:00;0;"A+";9
"PLTAUD475000010608";2019-03-17 12:00:00;0;"Rc-";3,12
"PLTAUD475000010608";2019-03-17 12:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 12:15:00;0;"A+";7,32
"PLTAUD475000010608";2019-03-17 12:15:00;0;"Rc-";3,36
"PLTAUD475000010608";2019-03-17 12:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 12:30:00;0;"A+";8,64
"PLTAUD475000010608";2019-03-17 12:30:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-03-17 12:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 12:45:00;0;"A+";9,12
"PLTAUD475000010608";2019-03-17 12:45:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-03-17 12:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 13:00:00;0;"A+";30,96
"PLTAUD475000010608";2019-03-17 13:00:00;0;"Rc-";5,76
"PLTAUD475000010608";2019-03-17 13:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 13:15:00;0;"A+";10,92
"PLTAUD475000010608";2019-03-17 13:15:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-03-17 13:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 13:30:00;0;"A+";9,36
"PLTAUD475000010608";2019-03-17 13:30:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-03-17 13:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 13:45:00;0;"A+";7,8
"PLTAUD475000010608";2019-03-17 13:45:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-03-17 13:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 14:00:00;0;"A+";6,12
"PLTAUD475000010608";2019-03-17 14:00:00;0;"Rc-";3,84
"PLTAUD475000010608";2019-03-17 14:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 14:15:00;0;"A+";8,76
"PLTAUD475000010608";2019-03-17 14:15:00;0;"Rc-";3,84
"PLTAUD475000010608";2019-03-17 14:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 14:30:00;0;"A+";7,92
"PLTAUD475000010608";2019-03-17 14:30:00;0;"Rc-";3,84
"PLTAUD475000010608";2019-03-17 14:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 14:45:00;0;"A+";27,48
"PLTAUD475000010608";2019-03-17 14:45:00;0;"Rc-";5,52
"PLTAUD475000010608";2019-03-17 14:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 15:00:00;0;"A+";11,16
"PLTAUD475000010608";2019-03-17 15:00:00;0;"Rc-";4,44
"PLTAUD475000010608";2019-03-17 15:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 15:15:00;0;"A+";7,92
"PLTAUD475000010608";2019-03-17 15:15:00;0;"Rc-";3,84
"PLTAUD475000010608";2019-03-17 15:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 15:30:00;0;"A+";7,8
"PLTAUD475000010608";2019-03-17 15:30:00;0;"Rc-";4,08
"PLTAUD475000010608";2019-03-17 15:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 15:45:00;0;"A+";9,6
"PLTAUD475000010608";2019-03-17 15:45:00;0;"Rc-";3,96
"PLTAUD475000010608";2019-03-17 15:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 16:00:00;0;"A+";10,2
"PLTAUD475000010608";2019-03-17 16:00:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-03-17 16:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 16:15:00;0;"A+";9,72
"PLTAUD475000010608";2019-03-17 16:15:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-03-17 16:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 16:30:00;0;"A+";9,72
"PLTAUD475000010608";2019-03-17 16:30:00;0;"Rc-";3,84
"PLTAUD475000010608";2019-03-17 16:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 16:45:00;0;"A+";10,68
"PLTAUD475000010608";2019-03-17 16:45:00;0;"Rc-";3,96
"PLTAUD475000010608";2019-03-17 16:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 17:00:00;0;"A+";25,32
"PLTAUD475000010608";2019-03-17 17:00:00;0;"Rc-";5,4
"PLTAUD475000010608";2019-03-17 17:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 17:15:00;0;"A+";18,24
"PLTAUD475000010608";2019-03-17 17:15:00;0;"Rc-";4,68
"PLTAUD475000010608";2019-03-17 17:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 17:30:00;0;"A+";11,76
"PLTAUD475000010608";2019-03-17 17:30:00;0;"Rc-";4,44
"PLTAUD475000010608";2019-03-17 17:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 17:45:00;0;"A+";11,04
"PLTAUD475000010608";2019-03-17 17:45:00;0;"Rc-";4,2
"PLTAUD475000010608";2019-03-17 17:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 18:00:00;0;"A+";16,2
"PLTAUD475000010608";2019-03-17 18:00:00;0;"Rc-";2,64
"PLTAUD475000010608";2019-03-17 18:00:00;0;"Ri+";0,24
"PLTAUD475000010608";2019-03-17 18:15:00;0;"A+";19,92
"PLTAUD475000010608";2019-03-17 18:15:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-03-17 18:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 18:30:00;0;"A+";19,8
"PLTAUD475000010608";2019-03-17 18:30:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-03-17 18:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 18:45:00;0;"A+";18,96
"PLTAUD475000010608";2019-03-17 18:45:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-03-17 18:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 19:00:00;0;"A+";42,24
"PLTAUD475000010608";2019-03-17 19:00:00;0;"Rc-";5,52
"PLTAUD475000010608";2019-03-17 19:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 19:15:00;0;"A+";21,24
"PLTAUD475000010608";2019-03-17 19:15:00;0;"Rc-";3,96
"PLTAUD475000010608";2019-03-17 19:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 19:30:00;0;"A+";22,2
"PLTAUD475000010608";2019-03-17 19:30:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-03-17 19:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 19:45:00;0;"A+";20,76
"PLTAUD475000010608";2019-03-17 19:45:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-03-17 19:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 20:00:00;0;"A+";19,32
"PLTAUD475000010608";2019-03-17 20:00:00;0;"Rc-";4,2
"PLTAUD475000010608";2019-03-17 20:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 20:15:00;0;"A+";20,16
"PLTAUD475000010608";2019-03-17 20:15:00;0;"Rc-";4,08
"PLTAUD475000010608";2019-03-17 20:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 20:30:00;0;"A+";20,52
"PLTAUD475000010608";2019-03-17 20:30:00;0;"Rc-";4,08
"PLTAUD475000010608";2019-03-17 20:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 20:45:00;0;"A+";19,32
"PLTAUD475000010608";2019-03-17 20:45:00;0;"Rc-";3,84
"PLTAUD475000010608";2019-03-17 20:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 21:00:00;0;"A+";39,6
"PLTAUD475000010608";2019-03-17 21:00:00;0;"Rc-";5,4
"PLTAUD475000010608";2019-03-17 21:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 21:15:00;0;"A+";18,48
"PLTAUD475000010608";2019-03-17 21:15:00;0;"Rc-";3,96
"PLTAUD475000010608";2019-03-17 21:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 21:30:00;0;"A+";19,56
"PLTAUD475000010608";2019-03-17 21:30:00;0;"Rc-";4,44
"PLTAUD475000010608";2019-03-17 21:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 21:45:00;0;"A+";20,4
"PLTAUD475000010608";2019-03-17 21:45:00;0;"Rc-";4,32
"PLTAUD475000010608";2019-03-17 21:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 22:00:00;0;"A+";18,6
"PLTAUD475000010608";2019-03-17 22:00:00;0;"Rc-";4,32
"PLTAUD475000010608";2019-03-17 22:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 22:15:00;0;"A+";18,96
"PLTAUD475000010608";2019-03-17 22:15:00;0;"Rc-";3,96
"PLTAUD475000010608";2019-03-17 22:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 22:30:00;0;"A+";34,56
"PLTAUD475000010608";2019-03-17 22:30:00;0;"Rc-";5,16
"PLTAUD475000010608";2019-03-17 22:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 22:45:00;0;"A+";15,72
"PLTAUD475000010608";2019-03-17 22:45:00;0;"Rc-";4,08
"PLTAUD475000010608";2019-03-17 22:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 23:00:00;0;"A+";15,96
"PLTAUD475000010608";2019-03-17 23:00:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-03-17 23:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 23:15:00;0;"A+";14,16
"PLTAUD475000010608";2019-03-17 23:15:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-03-17 23:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 23:30:00;0;"A+";13,68
"PLTAUD475000010608";2019-03-17 23:30:00;0;"Rc-";3,96
"PLTAUD475000010608";2019-03-17 23:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-17 23:45:00;0;"A+";13,56
"PLTAUD475000010608";2019-03-17 23:45:00;0;"Rc-";3,84
"PLTAUD475000010608";2019-03-17 23:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-18 00:00:00;0;"A+";13,08
"PLTAUD475000010608";2019-03-18 00:00:00;0;"Rc-";4,08
"PLTAUD475000010608";2019-03-18 00:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-18 00:15:00;0;"A+";11,64
"PLTAUD475000010608";2019-03-18 00:15:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-03-18 00:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-18 00:30:00;0;"A+";12,24
"PLTAUD475000010608";2019-03-18 00:30:00;0;"Rc-";3,36
"PLTAUD475000010608";2019-03-18 00:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-18 00:45:00;0;"A+";11,28
"PLTAUD475000010608";2019-03-18 00:45:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-03-18 00:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-18 01:00:00;0;"A+";11,4
"PLTAUD475000010608";2019-03-18 01:00:00;0;"Rc-";3,84
"PLTAUD475000010608";2019-03-18 01:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-18 01:15:00;0;"A+";11,52
"PLTAUD475000010608";2019-03-18 01:15:00;0;"Rc-";3,24
"PLTAUD475000010608";2019-03-18 01:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-18 01:30:00;0;"A+";10,92
"PLTAUD475000010608";2019-03-18 01:30:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-03-18 01:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-18 01:45:00;0;"A+";10,8
"PLTAUD475000010608";2019-03-18 01:45:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-03-18 01:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-18 02:00:00;0;"A+";10,32
"PLTAUD475000010608";2019-03-18 02:00:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-03-18 02:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-18 02:15:00;0;"A+";10,44
"PLTAUD475000010608";2019-03-18 02:15:00;0;"Rc-";3,36
"PLTAUD475000010608";2019-03-18 02:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-18 02:30:00;0;"A+";10,92
"PLTAUD475000010608";2019-03-18 02:30:00;0;"Rc-";3,24
"PLTAUD475000010608";2019-03-18 02:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-18 02:45:00;0;"A+";11,04
"PLTAUD475000010608";2019-03-18 02:45:00;0;"Rc-";3,36
"PLTAUD475000010608";2019-03-18 02:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-18 03:00:00;0;"A+";10,68
"PLTAUD475000010608";2019-03-18 03:00:00;0;"Rc-";3,36
"PLTAUD475000010608";2019-03-18 03:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-03-18 03:15:00;0;"A+";9,84
"PLTAUD475000010608";2019-03-18 03:15:00;0;"Rc-";3,84
"PLTAUD475000010608";2019-03-18 03:15:00;0;"Ri+";0
