"C","lr","maxiter","Czulosc_TRAIN","Specyficznosc_TRAIN","Jakosc_TRAIN","Czulosc_TEST","Specyficznosc_TEST","Jakosc_TEST"
169,1e-04,500,0.722175894281157,0.722175894281157,0.728125,0.60458041958042,0.60458041958042,0.575
170,1e-04,500,0.675675675675676,0.675675675675676,0.69375,0.644444444444444,0.644444444444444,0.7125
171,1e-04,500,0.57010725010725,0.57010725010725,0.6625,0.621010101010101,0.621010101010101,0.7125
172,1e-04,500,0.765824175824176,0.765824175824176,0.75625,0.663376623376623,0.663376623376623,0.6
173,1e-04,500,0.592457123200157,0.592457123200157,0.69375,0.603181818181818,0.603181818181818,0.675
174,1e-04,500,0.663122671543724,0.663122671543724,0.70625,0.567424242424242,0.567424242424242,0.6375
175,1e-04,500,0.651256293887873,0.651256293887873,0.696875,0.633535353535354,0.633535353535354,0.7125
176,1e-04,500,0.64023364023364,0.64023364023364,0.703125,0.588455988455988,0.588455988455988,0.6625
177,1e-04,500,0.707696286643655,0.707696286643655,0.734375,0.512637362637363,0.512637362637363,0.5625
178,1e-04,500,0.756049423065205,0.756049423065205,0.74375,0.72989898989899,0.72989898989899,0.675
179,1e-04,500,0.671052631578947,0.671052631578947,0.725,0.605,0.605,0.6125
180,1e-04,500,0.638883036468176,0.638883036468176,0.696875,0.651398601398601,0.651398601398601,0.6375
181,1e-04,500,0.773303303303303,0.773303303303303,0.740625,0.631111111111111,0.631111111111111,0.5875
182,1e-04,500,0.805572755417957,0.805572755417957,0.73125,0.758333333333333,0.758333333333333,0.65
183,1e-04,500,0.682946103998736,0.682946103998736,0.715625,0.596666666666667,0.596666666666667,0.6625
184,1e-04,500,0.712895752895753,0.712895752895753,0.73125,0.678787878787879,0.678787878787879,0.575
185,1e-04,500,0.675324094550101,0.675324094550101,0.7125,0.632575757575758,0.632575757575758,0.65
186,1e-04,500,0.691204594687567,0.691204594687567,0.69375,0.639444444444444,0.639444444444444,0.6375
187,1e-04,500,0.662388852266901,0.662388852266901,0.70625,0.457777777777778,0.457777777777778,0.5375
188,1e-04,500,0.682708285866181,0.682708285866181,0.715625,0.616398601398601,0.616398601398601,0.55
189,1e-04,500,0.641342014283191,0.641342014283191,0.721875,0.546262626262626,0.546262626262626,0.575
190,1e-04,500,0.672612612612613,0.672612612612613,0.69375,0.699191919191919,0.699191919191919,0.6875
191,1e-04,500,0.714624624624625,0.714624624624625,0.68125,0.663333333333333,0.663333333333333,0.6
192,1e-04,500,0.680006322111585,0.680006322111585,0.715625,0.673333333333333,0.673333333333333,0.6625
193,1e-04,500,0.641948671360436,0.641948671360436,0.7125,0.661616161616162,0.661616161616162,0.6625
194,1e-04,500,0.662939861577633,0.662939861577633,0.70625,0.631313131313131,0.631313131313131,0.6375
195,1e-04,500,0.628828828828829,0.628828828828829,0.69375,0.495238095238095,0.495238095238095,0.6375
196,1e-04,500,0.712136031134747,0.712136031134747,0.69375,0.740454545454545,0.740454545454545,0.6125
197,1e-04,500,0.772419788209262,0.772419788209262,0.734375,0.652222222222222,0.652222222222222,0.6375
198,1e-04,500,0.682964844543792,0.682964844543792,0.725,0.496464646464646,0.496464646464646,0.55
199,1e-04,500,0.660211559282767,0.660211559282767,0.7,0.638278388278388,0.638278388278388,0.7
200,1e-04,500,0.799097865939971,0.799097865939971,0.73125,0.761414141414141,0.761414141414141,0.625
2,0.01,1000,0.555992355992356,0.555992355992356,0.6875,0.589145299145299,0.589145299145299,0.6125
3,0.01,1000,0.762359858923326,0.762359858923326,0.728125,0.603679653679654,0.603679653679654,0.575
4,0.01,1000,0.743566122513491,0.743566122513491,0.71875,0.675656565656566,0.675656565656566,0.6625
5,0.01,1000,0.763956061324482,0.763956061324482,0.64375,0.748333333333333,0.748333333333333,0.6375
6,0.01,1000,0.822084942084942,0.822084942084942,0.6125,0.77979797979798,0.77979797979798,0.6
7,0.01,1000,0.677517077517078,0.677517077517078,0.609375,0.574314574314574,0.574314574314574,0.5375
8,0.01,1000,0.817012383900929,0.817012383900929,0.653125,0.775,0.775,0.575
9,0.01,1000,0.878696343402226,0.878696343402226,0.60625,0.833333333333333,0.833333333333333,0.625
10,0.01,1000,0.873613445378151,0.873613445378151,0.596875,0.909090909090909,0.909090909090909,0.625
11,0.01,1000,0.758823529411765,0.758823529411765,0.615625,0.7,0.7,0.525
12,0.01,1000,0.817592211709859,0.817592211709859,0.640625,0.599084249084249,0.599084249084249,0.525
13,0.01,1000,0.739601706970128,0.739601706970128,0.61875,0.712575757575758,0.712575757575758,0.55
14,0.01,1000,0.726694186446508,0.726694186446508,0.584375,0.725,0.725,0.575
15,0.01,1000,0.716504358609622,0.716504358609622,0.634375,0.608333333333333,0.608333333333333,0.55
16,0.01,1000,0.436700986700987,0.436700986700987,0.628125,0.477575757575758,0.477575757575758,0.625
17,0.01,1000,0.689173383910226,0.689173383910226,0.615625,0.617777777777778,0.617777777777778,0.575
18,0.01,1000,0.673551832375362,0.673551832375362,0.63125,0.579365079365079,0.579365079365079,0.5875
19,0.01,1000,0.722941970310391,0.722941970310391,0.64375,0.657142857142857,0.657142857142857,0.5625
20,0.01,1000,0.662158514790094,0.662158514790094,0.60625,0.525,0.525,0.5625
21,0.01,1000,0.562422949265055,0.562422949265055,0.61875,0.482777777777778,0.482777777777778,0.575
22,0.01,1000,0.732430452430452,0.732430452430452,0.646875,0.716017316017316,0.716017316017316,0.575
23,0.01,1000,0.852631578947368,0.852631578947368,0.584375,0.805555555555556,0.805555555555556,0.5125
24,0.01,1000,0.765182829888712,0.765182829888712,0.646875,0.566666666666667,0.566666666666667,0.55
25,0.01,1000,0.520337746653536,0.520337746653536,0.58125,0.473015873015873,0.473015873015873,0.6375
26,0.01,1000,0.823883715648422,0.823883715648422,0.61875,0.75959595959596,0.75959595959596,0.5
27,0.01,1000,0.668392878981114,0.668392878981114,0.61875,0.601731601731602,0.601731601731602,0.6
28,0.01,1000,0.546829217881849,0.546829217881849,0.55625,0.634285714285714,0.634285714285714,0.625
29,0.01,1000,0.719163900742848,0.719163900742848,0.646875,0.617777777777778,0.617777777777778,0.5375
30,0.01,1000,0.838669438669439,0.838669438669439,0.575,0.822222222222222,0.822222222222222,0.5875
31,0.01,1000,0.649187675070028,0.649187675070028,0.59375,0.606666666666667,0.606666666666667,0.5875
32,0.01,1000,0.881785023890287,0.881785023890287,0.6375,0.776984126984127,0.776984126984127,0.45
33,0.01,1000,0.552582582582583,0.552582582582583,0.58125,0.436767676767677,0.436767676767677,0.45
34,0.01,1000,0.715401853048912,0.715401853048912,0.546875,0.719047619047619,0.719047619047619,0.6375
35,0.01,1000,0.472691031112084,0.472691031112084,0.646875,0.442936507936508,0.442936507936508,0.5875
36,0.01,1000,0.750584795321637,0.750584795321637,0.596875,0.795,0.795,0.55
37,0.01,1000,0.760254372019078,0.760254372019078,0.609375,0.688888888888889,0.688888888888889,0.6
38,0.01,1000,0.72773826458037,0.72773826458037,0.59375,0.691666666666667,0.691666666666667,0.575
39,0.01,1000,0.813365767359575,0.813365767359575,0.56875,0.806818181818182,0.806818181818182,0.6125
40,0.01,1000,0.503609986504723,0.503609986504723,0.58125,0.510714285714286,0.510714285714286,0.6125
41,0.01,1000,0.671476287562522,0.671476287562522,0.559375,0.570151515151515,0.570151515151515,0.6375
42,0.01,1000,0.754241872534555,0.754241872534555,0.6625,0.694747474747475,0.694747474747475,0.525
43,0.01,1000,0.898996138996139,0.898996138996139,0.65625,0.864646464646465,0.864646464646465,0.4625
44,0.01,1000,0.383759398496241,0.383759398496241,0.54375,0.4,0.4,0.525
45,0.01,1000,0.494594594594595,0.494594594594595,0.54375,0.540555555555556,0.540555555555556,0.5
46,0.01,1000,0.661153846153846,0.661153846153846,0.653125,0.645714285714286,0.645714285714286,0.6
47,0.01,1000,0.830701754385965,0.830701754385965,0.59375,0.865,0.865,0.5375
48,0.01,1000,0.440665051810563,0.440665051810563,0.525,0.358888888888889,0.358888888888889,0.525
49,0.01,1000,0.548717948717949,0.548717948717949,0.5625,0.54,0.54,0.4875
50,0.01,1000,0.63865091982739,0.63865091982739,0.553125,0.720634920634921,0.720634920634921,0.525
51,0.01,1000,0.563505610874032,0.563505610874032,0.5625,0.468888888888889,0.468888888888889,0.55
52,0.01,1000,0.572514619883041,0.572514619883041,0.56875,0.477777777777778,0.477777777777778,0.475
53,0.01,1000,0.664864864864865,0.664864864864865,0.615625,0.644444444444444,0.644444444444444,0.5375
54,0.01,1000,0.681811521811522,0.681811521811522,0.584375,0.667532467532468,0.667532467532468,0.5
55,0.01,1000,0.364681297839193,0.364681297839193,0.590625,0.388989898989899,0.388989898989899,0.575
56,0.01,1000,0.674894894894895,0.674894894894895,0.615625,0.614141414141414,0.614141414141414,0.5625
57,0.01,1000,0.635277382645804,0.635277382645804,0.596875,0.555555555555556,0.555555555555556,0.625
58,0.01,1000,0.888562091503268,0.888562091503268,0.609375,0.848095238095238,0.848095238095238,0.5375
59,0.01,1000,0.614928989139515,0.614928989139515,0.615625,0.628181818181818,0.628181818181818,0.575
60,0.01,1000,0.561988304093567,0.561988304093567,0.55625,0.54,0.54,0.5875
61,0.01,1000,0.654722704196388,0.654722704196388,0.61875,0.487402597402597,0.487402597402597,0.525
62,0.01,1000,0.518421052631579,0.518421052631579,0.55,0.515,0.515,0.475
63,0.01,1000,0.545882352941176,0.545882352941176,0.559375,0.51969696969697,0.51969696969697,0.4875
64,0.01,1000,0.873747153747154,0.873747153747154,0.61875,0.802597402597403,0.802597402597403,0.575
65,0.01,1000,0.572002772002772,0.572002772002772,0.571875,0.67968253968254,0.67968253968254,0.6125
66,0.01,1000,0.707793503366259,0.707793503366259,0.621875,0.665909090909091,0.665909090909091,0.625
67,0.01,1000,0.646657183499289,0.646657183499289,0.60625,0.51031746031746,0.51031746031746,0.5
68,0.01,1000,0.524561403508772,0.524561403508772,0.534375,0.513492063492063,0.513492063492063,0.525
69,0.01,1000,0.60987567987568,0.60987567987568,0.628125,0.622124542124542,0.622124542124542,0.625
70,0.01,1000,0.311816305469556,0.311816305469556,0.56875,0.231666666666667,0.231666666666667,0.5125
71,0.01,1000,0.687516869095816,0.687516869095816,0.559375,0.662142857142857,0.662142857142857,0.6375
72,0.01,1000,0.627721471471472,0.627721471471472,0.55625,0.613650793650794,0.613650793650794,0.55
73,0.01,1000,0.743333333333333,0.743333333333333,0.625,0.706666666666667,0.706666666666667,0.6125
74,0.01,1000,0.672670401493931,0.672670401493931,0.575,0.57,0.57,0.475
75,0.01,1000,0.755057915057915,0.755057915057915,0.59375,0.707070707070707,0.707070707070707,0.5625
76,0.01,1000,0.644932667859497,0.644932667859497,0.603125,0.692929292929293,0.692929292929293,0.6625
77,0.01,1000,0.695906432748538,0.695906432748538,0.678125,0.447222222222222,0.447222222222222,0.5125
78,0.01,1000,0.492914979757085,0.492914979757085,0.565625,0.500714285714286,0.500714285714286,0.6
79,0.01,1000,0.458289868816185,0.458289868816185,0.525,0.362222222222222,0.362222222222222,0.525
80,0.01,1000,0.505315992684414,0.505315992684414,0.603125,0.383989898989899,0.383989898989899,0.5375
81,0.01,1000,0.629047619047619,0.629047619047619,0.5875,0.554545454545455,0.554545454545455,0.55
82,0.01,1000,0.52251012145749,0.52251012145749,0.5625,0.529545454545455,0.529545454545455,0.5125
83,0.01,1000,0.573250773993808,0.573250773993808,0.625,0.593939393939394,0.593939393939394,0.6125
84,0.01,1000,0.635118755118755,0.635118755118755,0.5875,0.596891996891997,0.596891996891997,0.5875
85,0.01,1000,0.540598290598291,0.540598290598291,0.596875,0.536507936507936,0.536507936507936,0.5125
86,0.01,1000,0.822650121238054,0.822650121238054,0.55625,0.79,0.79,0.6375
87,0.01,1000,0.70484984984985,0.70484984984985,0.68125,0.693333333333333,0.693333333333333,0.575
88,0.01,1000,0.849346405228758,0.849346405228758,0.590625,0.82,0.82,0.625
89,0.01,1000,0.73070709364827,0.73070709364827,0.628125,0.59010101010101,0.59010101010101,0.55
90,0.01,1000,0.839766081871345,0.839766081871345,0.590625,0.805,0.805,0.4625
91,0.01,1000,0.719072602013779,0.719072602013779,0.58125,0.665656565656566,0.665656565656566,0.5875
92,0.01,1000,0.426078936078936,0.426078936078936,0.5625,0.446464646464646,0.446464646464646,0.5625
93,0.01,1000,0.835652668624805,0.835652668624805,0.625,0.724047619047619,0.724047619047619,0.5625
94,0.01,1000,0.994285714285714,0.994285714285714,0.55625,0.941818181818182,0.941818181818182,0.65
95,0.01,1000,0.521742160278746,0.521742160278746,0.596875,0.576818181818182,0.576818181818182,0.625
96,0.01,1000,0.319822633506844,0.319822633506844,0.56875,0.259090909090909,0.259090909090909,0.5375
97,0.01,1000,0.592447447447447,0.592447447447447,0.590625,0.588888888888889,0.588888888888889,0.4625
98,0.01,1000,0.60997854997855,0.60997854997855,0.59375,0.565252525252525,0.565252525252525,0.525
99,0.01,1000,0.629044355360145,0.629044355360145,0.6,0.592948717948718,0.592948717948718,0.6125
100,0.01,1000,0.768421052631579,0.768421052631579,0.615625,0.67,0.67,0.5125
101,0.01,1000,0.778554778554779,0.778554778554779,0.61875,0.775824175824176,0.775824175824176,0.4875
102,0.01,1000,0.923123123123123,0.923123123123123,0.596875,0.913333333333333,0.913333333333333,0.6375
103,0.01,1000,0.733666519239275,0.733666519239275,0.578125,0.757575757575758,0.757575757575758,0.6125
104,0.01,1000,0.769027777777778,0.769027777777778,0.575,0.785454545454545,0.785454545454545,0.6625
105,0.01,1000,0.470959015695858,0.470959015695858,0.6375,0.439603174603175,0.439603174603175,0.625
106,0.01,1000,0.725315315315315,0.725315315315315,0.615625,0.756161616161616,0.756161616161616,0.6375
107,0.01,1000,0.772355212355212,0.772355212355212,0.61875,0.662828282828283,0.662828282828283,0.5625
108,0.01,1000,0.806432748538012,0.806432748538012,0.628125,0.82,0.82,0.55
109,0.01,1000,0.592318634423898,0.592318634423898,0.58125,0.516666666666667,0.516666666666667,0.5125
110,0.01,1000,0.918534080298786,0.918534080298786,0.6125,0.813333333333333,0.813333333333333,0.6
111,0.01,1000,0.848648648648649,0.848648648648649,0.640625,0.713333333333333,0.713333333333333,0.5375
112,0.01,1000,0.581839734471313,0.581839734471313,0.59375,0.486666666666667,0.486666666666667,0.55
113,0.01,1000,0.744902166725017,0.744902166725017,0.61875,0.785,0.785,0.7
114,0.01,1000,0.822857142857143,0.822857142857143,0.565625,0.78,0.78,0.5375
115,0.01,1000,0.668286126683959,0.668286126683959,0.625,0.653174603174603,0.653174603174603,0.4875
116,0.01,1000,0.483040935672515,0.483040935672515,0.5625,0.43,0.43,0.475
117,0.01,1000,0.676752136752137,0.676752136752137,0.634375,0.516298701298701,0.516298701298701,0.525
118,0.01,1000,0.971746031746032,0.971746031746032,0.59375,0.907272727272727,0.907272727272727,0.5875
119,0.01,1000,0.524523262417999,0.524523262417999,0.53125,0.550829725829726,0.550829725829726,0.6
120,0.01,1000,0.776216216216216,0.776216216216216,0.55,0.826262626262626,0.826262626262626,0.65
121,0.01,1000,0.529753437648175,0.529753437648175,0.553125,0.513888888888889,0.513888888888889,0.5
122,0.01,1000,0.763011999854105,0.763011999854105,0.61875,0.797619047619048,0.797619047619048,0.6625
123,0.01,1000,0.818418406498902,0.818418406498902,0.603125,0.673650793650794,0.673650793650794,0.5125
124,0.01,1000,0.555799860010386,0.555799860010386,0.55625,0.563080808080808,0.563080808080808,0.5875
125,0.01,1000,0.697451737451737,0.697451737451737,0.59375,0.722727272727273,0.722727272727273,0.575
126,0.01,1000,0.604831301890125,0.604831301890125,0.590625,0.627222222222222,0.627222222222222,0.55
127,0.01,1000,0.487097812097812,0.487097812097812,0.5875,0.445887445887446,0.445887445887446,0.5625
128,0.01,1000,0.994736842105263,0.994736842105263,0.584375,0.975,0.975,0.5125
129,0.01,1000,0.598561719614351,0.598561719614351,0.575,0.602777777777778,0.602777777777778,0.5125
130,0.01,1000,0.723285135916715,0.723285135916715,0.6375,0.73474025974026,0.73474025974026,0.6
131,0.01,1000,0.688704088704089,0.688704088704089,0.6,0.682539682539683,0.682539682539683,0.5625
132,0.01,1000,0.68329346092504,0.68329346092504,0.628125,0.674358974358974,0.674358974358974,0.5375
133,0.01,1000,0.670672210672211,0.670672210672211,0.628125,0.646897546897547,0.646897546897547,0.6875
134,0.01,1000,0.713217503217503,0.713217503217503,0.575,0.715353535353535,0.715353535353535,0.5875
135,0.01,1000,0.954594594594595,0.954594594594595,0.628125,0.890909090909091,0.890909090909091,0.5
136,0.01,1000,0.559895439035362,0.559895439035362,0.6,0.535714285714286,0.535714285714286,0.6375
137,0.01,1000,1,1,0.584375,0.975,0.975,0.5375
138,0.01,1000,0.455162295983862,0.455162295983862,0.621875,0.376363636363636,0.376363636363636,0.6
139,0.01,1000,0.894251394251394,0.894251394251394,0.61875,0.883636363636364,0.883636363636364,0.65
140,0.01,1000,0.507511169706292,0.507511169706292,0.5625,0.545,0.545,0.55
141,0.01,1000,0.373604360663184,0.373604360663184,0.540625,0.475757575757576,0.475757575757576,0.5375
142,0.01,1000,0.625525525525526,0.625525525525526,0.6,0.697777777777778,0.697777777777778,0.625
143,0.01,1000,0.8814889788574,0.8814889788574,0.5875,0.894285714285714,0.894285714285714,0.6
144,0.01,1000,0.817435254803676,0.817435254803676,0.625,0.818636363636364,0.818636363636364,0.5
145,0.01,1000,0.727665317139001,0.727665317139001,0.596875,0.692857142857143,0.692857142857143,0.55
146,0.01,1000,0.824200244200244,0.824200244200244,0.659375,0.797142857142857,0.797142857142857,0.6125
147,0.01,1000,0.732623490363428,0.732623490363428,0.621875,0.612777777777778,0.612777777777778,0.4875
148,0.01,1000,0.502841302841303,0.502841302841303,0.578125,0.40952380952381,0.40952380952381,0.5875
149,0.01,1000,0.719271359271359,0.719271359271359,0.559375,0.711976911976912,0.711976911976912,0.6625
150,0.01,1000,0.579970760233918,0.579970760233918,0.565625,0.566666666666667,0.566666666666667,0.5625
151,0.01,1000,0.692981019296809,0.692981019296809,0.6125,0.713846153846154,0.713846153846154,0.6375
152,0.01,1000,0.527649572649573,0.527649572649573,0.609375,0.395238095238095,0.395238095238095,0.5
153,0.01,1000,0.572932330827068,0.572932330827068,0.58125,0.511363636363636,0.511363636363636,0.5
154,0.01,1000,0.463765468254632,0.463765468254632,0.596875,0.403888888888889,0.403888888888889,0.475
155,0.01,1000,0.783474903474903,0.783474903474903,0.53125,0.781818181818182,0.781818181818182,0.6
156,0.01,1000,0.692376642964878,0.692376642964878,0.590625,0.582900432900433,0.582900432900433,0.525
157,0.01,1000,0.812543312543313,0.812543312543313,0.5875,0.774920634920635,0.774920634920635,0.5375
158,0.01,1000,0.435942420152946,0.435942420152946,0.54375,0.505,0.505,0.5625
159,0.01,1000,0.355217322585744,0.355217322585744,0.5875,0.486565656565657,0.486565656565657,0.6125
160,0.01,1000,0.611066126855601,0.611066126855601,0.56875,0.564285714285714,0.564285714285714,0.4375
161,0.01,1000,0.762873399715505,0.762873399715505,0.58125,0.705555555555556,0.705555555555556,0.575
162,0.01,1000,0.732859174964438,0.732859174964438,0.584375,0.788888888888889,0.788888888888889,0.6
163,0.01,1000,0.788571428571429,0.788571428571429,0.53125,0.727272727272727,0.727272727272727,0.5875
164,0.01,1000,0.811111111111111,0.811111111111111,0.63125,0.755,0.755,0.5875
165,0.01,1000,0.848633348076072,0.848633348076072,0.628125,0.813636363636364,0.813636363636364,0.5875
166,0.01,1000,0.503621232568601,0.503621232568601,0.575,0.548571428571429,0.548571428571429,0.6125
167,0.01,1000,0.716202686202686,0.716202686202686,0.5875,0.687272727272727,0.687272727272727,0.5625
168,0.01,1000,0.640238095238095,0.640238095238095,0.603125,0.763636363636364,0.763636363636364,0.6625
169,0.01,1000,0.265604551920341,0.265604551920341,0.5375,0.262878787878788,0.262878787878788,0.5375
170,0.01,1000,0.569298245614035,0.569298245614035,0.565625,0.57,0.57,0.5375
171,0.01,1000,0.817899478425794,0.817899478425794,0.640625,0.765555555555556,0.765555555555556,0.55
172,0.01,1000,0.794163763066202,0.794163763066202,0.546875,0.781818181818182,0.781818181818182,0.55
173,0.01,1000,0.595037593984962,0.595037593984962,0.5875,0.602272727272727,0.602272727272727,0.5125
174,0.01,1000,0.267061798640746,0.267061798640746,0.55,0.239444444444444,0.239444444444444,0.5125
175,0.01,1000,0.908108108108108,0.908108108108108,0.609375,0.828888888888889,0.828888888888889,0.55
176,0.01,1000,0.236850472763785,0.236850472763785,0.54375,0.316666666666667,0.316666666666667,0.525
177,0.01,1000,0.857894736842105,0.857894736842105,0.56875,0.855,0.855,0.575
178,0.01,1000,0.793467449349802,0.793467449349802,0.63125,0.715873015873016,0.715873015873016,0.6
179,0.01,1000,0.56151504888347,0.56151504888347,0.584375,0.697979797979798,0.697979797979798,0.625
180,0.01,1000,0.750002249212776,0.750002249212776,0.609375,0.730952380952381,0.730952380952381,0.575
181,0.01,1000,0.465868560868561,0.465868560868561,0.5875,0.472698412698413,0.472698412698413,0.5625
182,0.01,1000,0.559444444444444,0.559444444444444,0.553125,0.484444444444444,0.484444444444444,0.5625
183,0.01,1000,0.688522657996342,0.688522657996342,0.584375,0.658080808080808,0.658080808080808,0.625
184,0.01,1000,0.554285714285714,0.554285714285714,0.55,0.479545454545455,0.479545454545455,0.5375
185,0.01,1000,0.184763711079501,0.184763711079501,0.50625,0.282222222222222,0.282222222222222,0.525
186,0.01,1000,0.284084084084084,0.284084084084084,0.553125,0.311111111111111,0.311111111111111,0.55
187,0.01,1000,0.702102102102102,0.702102102102102,0.590625,0.671111111111111,0.671111111111111,0.575
188,0.01,1000,0.430769230769231,0.430769230769231,0.565625,0.422222222222222,0.422222222222222,0.5375
189,0.01,1000,0.447087087087087,0.447087087087087,0.571875,0.446262626262626,0.446262626262626,0.6
190,0.01,1000,0.772814242814243,0.772814242814243,0.5875,0.735555555555556,0.735555555555556,0.5375
191,0.01,1000,0.506529056529057,0.506529056529057,0.5875,0.506825396825397,0.506825396825397,0.625
192,0.01,1000,0.630988073093336,0.630988073093336,0.63125,0.688492063492063,0.688492063492063,0.6
193,0.01,1000,0.744005544005544,0.744005544005544,0.6,0.66031746031746,0.66031746031746,0.575
194,0.01,1000,0.378441599494231,0.378441599494231,0.521875,0.321262626262626,0.321262626262626,0.525
195,0.01,1000,0.224853801169591,0.224853801169591,0.509375,0.205,0.205,0.5875
196,0.01,1000,0.958974358974359,0.958974358974359,0.6125,0.942857142857143,0.942857142857143,0.5625
197,0.01,1000,0.590276974487501,0.590276974487501,0.60625,0.631558441558442,0.631558441558442,0.6375
198,0.01,1000,0.53945945945946,0.53945945945946,0.571875,0.535353535353535,0.535353535353535,0.5125
199,0.01,1000,0.416061776061776,0.416061776061776,0.56875,0.357575757575758,0.357575757575758,0.4625
200,0.01,1000,0.6002772002772,0.6002772002772,0.584375,0.46031746031746,0.46031746031746,0.475
2,0.001,1000,0.590739348370927,0.590739348370927,0.684375,0.568484848484848,0.568484848484848,0.5875
3,0.001,1000,0.685064801643749,0.685064801643749,0.696875,0.558333333333333,0.558333333333333,0.625
4,0.001,1000,0.683701432010166,0.683701432010166,0.71875,0.477272727272727,0.477272727272727,0.475
5,0.001,1000,0.520658641835112,0.520658641835112,0.665625,0.623030303030303,0.623030303030303,0.65
6,0.001,1000,0.628115159694107,0.628115159694107,0.68125,0.566428571428571,0.566428571428571,0.5875
7,0.001,1000,0.645724185724186,0.645724185724186,0.7,0.576984126984127,0.576984126984127,0.5875
8,0.001,1000,0.606278226278226,0.606278226278226,0.70625,0.515027195027195,0.515027195027195,0.6125
9,0.001,1000,0.72405223036802,0.72405223036802,0.7125,0.720634920634921,0.720634920634921,0.575
10,0.001,1000,0.644943231259021,0.644943231259021,0.684375,0.593470418470418,0.593470418470418,0.6875
11,0.001,1000,0.673814265393213,0.673814265393213,0.684375,0.668939393939394,0.668939393939394,0.6625
12,0.001,1000,0.601629072681704,0.601629072681704,0.696875,0.638636363636364,0.638636363636364,0.6125
13,0.001,1000,0.625250965250965,0.625250965250965,0.70625,0.530707070707071,0.530707070707071,0.5875
14,0.001,1000,0.610510510510511,0.610510510510511,0.703125,0.415555555555556,0.415555555555556,0.525
15,0.001,1000,0.694589838707486,0.694589838707486,0.74375,0.526825396825397,0.526825396825397,0.5625
16,0.001,1000,0.662412923589394,0.662412923589394,0.68125,0.660606060606061,0.660606060606061,0.65
17,0.001,1000,0.784559099437148,0.784559099437148,0.73125,0.673073593073593,0.673073593073593,0.475
18,0.001,1000,0.617852049910873,0.617852049910873,0.715625,0.596410256410256,0.596410256410256,0.5625
19,0.001,1000,0.761920827710301,0.761920827710301,0.7375,0.672619047619048,0.672619047619048,0.6625
20,0.001,1000,0.655398450878327,0.655398450878327,0.709375,0.551406926406926,0.551406926406926,0.5875
21,0.001,1000,0.633304755100421,0.633304755100421,0.684375,0.552597402597403,0.552597402597403,0.6875
22,0.001,1000,0.616784767961239,0.616784767961239,0.696875,0.542828282828283,0.542828282828283,0.6125
23,0.001,1000,0.744968203497615,0.744968203497615,0.728125,0.627777777777778,0.627777777777778,0.5875
24,0.001,1000,0.65006435006435,0.65006435006435,0.7125,0.472121212121212,0.472121212121212,0.6
25,0.001,1000,0.63006864006864,0.63006864006864,0.7125,0.591313131313131,0.591313131313131,0.6
26,0.001,1000,0.766349345296714,0.766349345296714,0.74375,0.794047619047619,0.794047619047619,0.6625
27,0.001,1000,0.611066231066231,0.611066231066231,0.671875,0.803787878787879,0.803787878787879,0.75
28,0.001,1000,0.744144144144144,0.744144144144144,0.765625,0.463492063492063,0.463492063492063,0.575
29,0.001,1000,0.631115401115401,0.631115401115401,0.715625,0.592929292929293,0.592929292929293,0.625
30,0.001,1000,0.706069094304388,0.706069094304388,0.70625,0.69,0.69,0.675
31,0.001,1000,0.769028161288223,0.769028161288223,0.746875,0.746666666666667,0.746666666666667,0.625
32,0.001,1000,0.68775694893342,0.68775694893342,0.696875,0.708441558441558,0.708441558441558,0.5875
33,0.001,1000,0.772514015563551,0.772514015563551,0.73125,0.697222222222222,0.697222222222222,0.6875
34,0.001,1000,0.74014586014586,0.74014586014586,0.746875,0.693939393939394,0.693939393939394,0.575
35,0.001,1000,0.691993497256655,0.691993497256655,0.6875,0.596212121212121,0.596212121212121,0.6375
36,0.001,1000,0.687395540336717,0.687395540336717,0.721875,0.603174603174603,0.603174603174603,0.6
37,0.001,1000,0.780448869922554,0.780448869922554,0.725,0.638888888888889,0.638888888888889,0.5875
38,0.001,1000,0.814793741109531,0.814793741109531,0.6875,0.775470085470085,0.775470085470085,0.7125
39,0.001,1000,0.771853281853282,0.771853281853282,0.703125,0.81959595959596,0.81959595959596,0.7125
40,0.001,1000,0.706207827260459,0.706207827260459,0.703125,0.676428571428571,0.676428571428571,0.675
41,0.001,1000,0.756987270671481,0.756987270671481,0.728125,0.621969696969697,0.621969696969697,0.575
42,0.001,1000,0.704191070367541,0.704191070367541,0.7125,0.644685314685315,0.644685314685315,0.6
43,0.001,1000,0.653774996932892,0.653774996932892,0.71875,0.391083916083916,0.391083916083916,0.5625
44,0.001,1000,0.702878349720455,0.702878349720455,0.7,0.55512987012987,0.55512987012987,0.5875
45,0.001,1000,0.714187490658079,0.714187490658079,0.696875,0.620634920634921,0.620634920634921,0.5875
46,0.001,1000,0.752923976608187,0.752923976608187,0.659375,0.85,0.85,0.7125
47,0.001,1000,0.762485562485562,0.762485562485562,0.696875,0.732380952380952,0.732380952380952,0.6375
48,0.001,1000,0.755678775941934,0.755678775941934,0.684375,0.707936507936508,0.707936507936508,0.5625
49,0.001,1000,0.674626205152521,0.674626205152521,0.6875,0.647828282828283,0.647828282828283,0.675
50,0.001,1000,0.699186028133397,0.699186028133397,0.659375,0.816984126984127,0.816984126984127,0.725
51,0.001,1000,0.745270869481396,0.745270869481396,0.653125,0.791948051948052,0.791948051948052,0.6875
